https://example.com/collocation-analysis
There are 1782914 different words in your collocation database for "fact". (Your query returned 2128 matches in 287 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	curious	164	0.05	16	67	6.31
2	interesting	249	0.08	15	100	5.62
3	that	17697	5.43	133	269	2.61
4	this	10607	3.25	72	266	2.47
5	in	43387	13.31	202	286	1.92
6	is	21217	6.51	95	283	1.87
7	if	3568	1.09	15	243	1.78
8	is	21217	6.51	71	283	1.45
9	same	4842	1.49	14	256	1.24
10	when	5221	1.60	15	252	1.23
11	but	6698	2.05	19	260	1.21
12	we	5305	1.63	15	226	1.20
13	it	16317	5.01	46	266	1.20
14	a	35362	10.85	83	285	0.94
15	have	7394	2.27	17	265	0.91
16	which	17207	5.28	39	267	0.89
17	not	7109	2.18	16	260	0.87
18	by	17114	5.25	36	286	0.78
19	i	10989	3.37	23	271	0.77
20	are	9525	2.92	17	278	0.54
21	to	39540	12.13	69	286	0.51
22	from	12207	3.75	21	272	0.49
23	the	177516	54.46	273	287	0.33
24	by	17114	5.25	26	286	0.31
25	this	10607	3.25	16	266	0.30
26	it	16317	5.01	24	266	0.26
27	as	13907	4.27	19	271	0.15
28	that	17697	5.43	24	269	0.14
29	was	9659	2.96	13	247	0.13
30	a	35362	10.85	45	285	0.05
31	in	43387	13.31	55	286	0.05
32	be	15250	4.68	19	274	0.02
33	be	15250	4.68	19	274	0.02
34	which	17207	5.28	20	267	-0.08
35	the	177516	54.46	206	287	-0.08
36	of	101825	31.24	114	287	-0.13
37	as	13907	4.27	15	271	-0.19
38	at	12808	3.93	13	283	-0.27
39	to	39540	12.13	36	286	-0.43
40	and	46177	14.17	42	286	-0.43
41	of	101825	31.24	74	287	-0.76
42	and	46177	14.17	26	286	-1.12
