https://example.com/collocation-analysis
There are 2579734 different words in your collocation database for "fact". (Your query returned 6324 matches in 165 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	matter	521	0.28	42	113	5.21
2	attention	259	0.14	19	90	5.07
3	owing	565	0.31	39	123	4.98
4	that	24020	13.09	804	165	3.94
5	due	1860	1.01	61	155	3.91
6	view	1081	0.59	20	139	3.09
7	point	2367	1.29	21	158	2.02
8	they	3970	2.16	33	163	1.93
9	this	16009	8.73	132	165	1.92
10	in	67156	36.60	509	165	1.80
11	some	3458	1.88	25	164	1.73
12	all	4029	2.20	27	164	1.62
13	there	5037	2.75	33	163	1.59
14	only	4180	2.28	23	165	1.34
15	by	20962	11.42	113	165	1.31
16	is	44301	24.14	204	165	1.08
17	it	18598	10.14	83	165	1.03
18	no	5254	2.86	23	163	1.01
19	when	4591	2.50	20	162	1.00
20	to	49603	27.03	207	165	0.94
21	are	18304	9.98	73	164	0.87
22	has	6587	3.59	26	164	0.86
23	not	9286	5.06	36	165	0.83
24	was	10062	5.48	38	162	0.79
25	from	16077	8.76	60	165	0.78
26	as	20525	11.19	76	165	0.76
27	the	248811	135.61	921	165	0.76
28	is	44301	24.14	156	165	0.69
29	may	6053	3.30	21	164	0.67
30	have	7890	4.30	27	164	0.65
31	we	8711	4.75	29	159	0.61
32	been	6124	3.34	20	163	0.58
33	but	8164	4.45	25	165	0.49
34	be	20072	10.94	59	165	0.43
35	it	18598	10.14	53	165	0.39
36	the	248811	135.61	698	165	0.36
37	not	9286	5.06	26	165	0.36
38	we	8711	4.75	24	159	0.34
39	which	17089	9.31	44	164	0.24
40	for	16174	8.82	41	164	0.22
41	are	18304	9.98	46	164	0.21
42	was	10062	5.48	25	162	0.19
43	with	16951	9.24	41	164	0.15
44	for	16174	8.82	38	164	0.11
45	a	59135	32.23	136	165	0.08
46	in	67156	36.60	154	165	0.07
47	be	20072	10.94	46	165	0.07
48	and	61604	33.58	136	165	0.02
49	this	16009	8.73	35	165	0.00
50	with	16951	9.24	28	164	-0.40
51	a	59135	32.23	96	165	-0.43
52	of	133338	72.67	211	165	-0.46
53	to	49603	27.03	78	165	-0.47
54	of	133338	72.67	202	165	-0.53
55	as	20525	11.19	30	165	-0.58
56	by	20962	11.42	30	165	-0.61
57	on	18448	10.05	26	165	-0.63
58	from	16077	8.76	22	165	-0.67
59	on	18448	10.05	19	165	-1.08
60	and	61604	33.58	34	165	-1.98
