https://example.com/collocation-analysis
There are 1049751 different words in your collocation database for "fact". (Your query returned 1040 matches in 279 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	curious	110	0.03	8	279	6.13
2	general	775	0.20	8	279	3.32
3	this	7506	1.94	46	279	2.56
4	that	11347	2.94	55	279	2.23
5	in	23927	6.20	96	279	1.95
6	i	7486	1.94	21	279	1.44
7	is	13467	3.49	36	279	1.37
8	is	13467	3.49	34	279	1.28
9	we	3660	0.95	8	279	1.08
10	be	10524	2.73	22	279	1.01
11	which	10394	2.69	21	279	0.96
12	by	11139	2.89	21	279	0.86
13	it	10938	2.83	19	279	0.75
14	the	97493	25.26	144	279	0.51
15	this	7506	1.94	11	279	0.50
16	was	6979	1.81	10	279	0.47
17	a	22218	5.76	30	279	0.38
18	which	10394	2.69	14	279	0.38
19	was	6979	1.81	9	279	0.32
20	as	7896	2.05	10	279	0.29
21	from	7152	1.85	9	279	0.28
22	with	7169	1.86	9	279	0.28
23	and	25627	6.64	32	279	0.27
24	it	10938	2.83	13	279	0.20
25	to	24110	6.25	28	279	0.16
26	that	11347	2.94	13	279	0.14
27	be	10524	2.73	12	279	0.14
28	a	22218	5.76	25	279	0.12
29	to	24110	6.25	27	279	0.11
30	from	7152	1.85	8	279	0.11
31	the	97493	25.26	97	279	-0.06
32	in	23927	6.20	22	279	-0.17
33	of	61339	15.89	56	279	-0.18
34	by	11139	2.89	8	279	-0.53
35	of	61339	15.89	41	279	-0.63
36	and	25627	6.64	17	279	-0.64
