No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,25,0.00,10,317,9.23
2,certainty,58,0.01,9,317,7.86
3,curious,132,0.02,10,317,6.83
4,respecting,185,0.03,10,317,6.34
5,new,608,0.10,12,317,4.89
6,many,653,0.11,12,317,4.78
7,following,825,0.14,10,317,4.18
8,these,3214,0.54,35,317,4.03
9,some,1885,0.31,16,317,3.67
10,have,5498,0.92,23,317,2.65
11,which,10863,1.81,37,317,2.35
12,been,3395,0.57,9,317,1.99
13,i,8290,1.38,21,317,1.92
14,or,5356,0.89,13,317,1.86
15,from,8768,1.46,19,317,1.70
16,are,5323,0.89,10,317,1.49
17,that,12636,2.11,22,317,1.38
18,be,11050,1.84,14,317,0.92
19,with,8708,1.45,11,317,0.92
20,to,28074,4.69,33,317,0.82
21,this,8092,1.35,9,317,0.74
22,as,9034,1.51,9,317,0.58
23,the,118289,19.75,117,317,0.57
24,of,71531,11.94,59,317,0.30
25,by,12454,2.08,10,317,0.27
26,that,12636,2.11,10,317,0.24
27,in,28534,4.76,20,317,0.07
28,and,31499,5.26,20,317,-0.07
29,to,28074,4.69,17,317,-0.14
30,a,24255,4.05,13,317,-0.32
31,the,118289,19.75,53,317,-0.58
32,and,31499,5.26,14,317,-0.59
33,of,71531,11.94,29,317,-0.72
