No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,secretory,140,0.02,48,326,9.21
2,these,13438,1.95,108,326,3.79
3,two,11911,1.73,38,326,2.46
4,are,32310,4.69,72,326,1.94
5,which,36350,5.28,66,326,1.64
6,that,48447,7.03,79,326,1.49
7,with,36835,5.35,51,326,1.25
8,from,30600,4.44,41,326,1.21
9,with,36835,5.35,45,326,1.07
10,it,36761,5.34,43,326,1.01
11,to,102817,14.93,113,326,0.92
12,be,41957,6.09,41,326,0.75
13,the,497373,72.21,457,326,0.66
14,as,42896,6.23,38,326,0.61
15,of,283570,41.17,207,326,0.33
16,to,102817,14.93,74,326,0.31
17,in,124484,18.07,88,326,0.28
18,and,121183,17.59,65,326,-0.11
19,of,283570,41.17,140,326,-0.23
20,the,497373,72.21,239,326,-0.27
21,and,121183,17.59,42,326,-0.74
22,in,124484,18.07,38,326,-0.93
