No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,these,3485,0.52,26,224,3.64
2,some,2498,0.37,16,224,3.42
3,have,5893,0.88,26,224,2.88
4,other,3159,0.47,10,224,2.40
5,been,4206,0.63,13,224,2.37
6,are,6333,0.95,17,224,2.16
7,which,13927,2.09,36,224,2.11
8,i,9426,1.41,20,224,1.82
9,that,14882,2.23,29,224,1.70
10,with,9746,1.46,12,224,1.04
11,from,9760,1.46,11,224,0.91
12,to,31123,4.67,35,224,0.91
13,this,9426,1.41,10,224,0.82
14,it,15013,2.25,15,224,0.74
15,in,28652,4.30,28,224,0.70
16,to,31123,4.67,29,224,0.64
17,of,72706,10.90,66,224,0.60
18,the,116692,17.50,93,224,0.41
19,and,32659,4.90,24,224,0.29
20,a,26727,4.01,18,224,0.17
21,the,116692,17.50,50,224,-0.49
22,of,72706,10.90,30,224,-0.54
23,and,32659,4.90,13,224,-0.59
