No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,stated,190,0.03,9,299,6.09
2,new,796,0.14,12,299,4.44
3,many,645,0.11,9,299,4.32
4,these,2875,0.50,32,299,4.00
5,some,1750,0.30,11,299,3.17
6,have,5193,0.90,21,299,2.54
7,which,10496,1.83,41,299,2.49
8,been,3120,0.54,11,299,2.34
9,or,4866,0.85,13,299,1.94
10,that,11683,2.03,27,299,1.73
11,we,3605,0.63,8,299,1.67
12,from,7755,1.35,16,299,1.57
13,are,5226,0.91,9,299,1.31
14,i,7427,1.29,12,299,1.21
15,to,24877,4.33,33,299,0.93
16,be,10441,1.82,13,299,0.84
17,as,8319,1.45,9,299,0.64
18,the,105439,18.36,110,299,0.58
19,that,11683,2.03,12,299,0.56
20,by,11557,2.01,11,299,0.45
21,of,64256,11.19,61,299,0.45
22,to,24877,4.33,19,299,0.13
23,it,11181,1.95,8,299,0.04
24,in,25290,4.40,17,299,-0.05
25,and,27413,4.77,17,299,-0.17
26,and,27413,4.77,16,299,-0.25
27,a,22162,3.86,12,299,-0.36
28,the,105439,18.36,50,299,-0.55
29,of,64256,11.19,30,299,-0.58
