https://example.com/collocation-analysis
There are 1984311 different words in your collocation database for "facts". (Your query returned 2018 matches in 260 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	recorded	125	0.03	14	259	6.71
2	stated	505	0.14	21	259	5.28
3	many	1346	0.36	18	259	3.64
4	these	6352	1.70	75	259	3.46
5	appears	1252	0.34	14	259	3.38
6	such	2316	0.62	17	259	2.78
7	some	2929	0.78	17	259	2.44
8	have	8635	2.31	45	259	2.28
9	all	3882	1.04	19	259	2.19
10	i	11632	3.11	52	259	2.06
11	from	13302	3.56	56	259	1.98
12	been	5084	1.36	20	259	1.88
13	which	19881	5.32	73	259	1.78
14	are	10776	2.88	39	259	1.76
15	other	5101	1.37	15	259	1.46
16	we	5876	1.57	16	259	1.35
17	with	15074	4.03	39	259	1.27
18	that	20638	5.52	53	259	1.26
19	but	7644	2.05	18	259	1.14
20	to	43843	11.73	89	259	0.92
21	with	15074	4.03	30	259	0.89
22	be	17120	4.58	34	259	0.89
23	this	12625	3.38	25	259	0.89
24	in	50819	13.60	97	259	0.83
25	by	18649	4.99	31	259	0.64
26	the	195974	52.44	323	259	0.62
27	it	19115	5.12	31	259	0.60
28	are	10776	2.88	17	259	0.56
29	on	13387	3.58	20	259	0.48
30	as	17040	4.56	25	259	0.45
31	by	18649	4.99	27	259	0.44
32	of	113727	30.43	156	259	0.36
33	as	17040	4.56	21	259	0.20
34	and	50535	13.52	58	259	0.10
35	to	43843	11.73	47	259	0.00
36	that	20638	5.52	21	259	-0.07
37	the	195974	52.44	163	259	-0.36
38	is	24024	6.43	17	259	-0.60
39	a	38758	10.37	27	259	-0.62
40	and	50535	13.52	30	259	-0.85
41	in	50819	13.60	29	259	-0.91
42	of	113727	30.43	59	259	-1.04
43	a	38758	10.37	20	259	-1.05
