https://example.com/collocation-analysis
There are 1782915 different words in your collocation database for "facts". (Your query returned 1647 matches in 287 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	stated	448	0.11	24	287	5.79
2	many	1095	0.27	18	287	4.08
3	these	5166	1.25	71	287	3.83
4	appears	1084	0.26	13	287	3.63
5	such	1932	0.47	15	287	3.00
6	some	2333	0.57	16	287	2.82
7	have	7394	1.79	45	287	2.65
8	from	12207	2.96	57	287	2.27
9	been	4536	1.10	21	287	2.26
10	all	3394	0.82	15	287	2.19
11	i	10989	2.66	47	287	2.14
12	which	17207	4.17	70	287	2.07
13	other	4347	1.05	16	287	1.93
14	are	9525	2.31	34	287	1.88
15	we	5305	1.29	16	287	1.64
16	that	17697	4.29	50	287	1.54
17	with	13110	3.18	27	287	1.09
18	by	17114	4.15	32	287	0.95
19	to	39540	9.58	65	287	0.76
20	with	13110	3.18	21	287	0.72
21	the	177516	43.01	264	287	0.62
22	in	43387	10.51	64	287	0.61
23	as	13907	3.37	20	287	0.57
24	this	10607	2.57	15	287	0.55
25	of	101825	24.67	143	287	0.54
26	as	13907	3.37	19	287	0.50
27	on	12364	3.00	16	287	0.42
28	it	16317	3.95	21	287	0.41
29	by	17114	4.15	21	287	0.34
30	be	15250	3.70	18	287	0.28
31	to	39540	9.58	41	287	0.10
32	and	46177	11.19	45	287	0.01
33	that	17697	4.29	15	287	-0.19
34	the	177516	43.01	130	287	-0.40
35	is	21217	5.14	15	287	-0.46
36	a	35362	8.57	23	287	-0.58
37	and	46177	11.19	23	287	-0.96
38	of	101825	24.67	48	287	-1.04
39	a	35362	8.57	16	287	-1.10
40	in	43387	10.51	17	287	-1.31
