https://example.com/collocation-analysis
There are 2094652 different words in your collocation database for "facts". (Your query returned 1338 matches in 245 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	these	6428	1.22	71	244	3.86
2	have	8243	1.56	28	244	2.16
3	i	10405	1.97	35	244	2.15
4	been	5082	0.96	16	244	2.05
5	which	19717	3.74	62	244	2.05
6	from	14942	2.83	37	244	1.71
7	are	11487	2.18	26	244	1.58
8	that	19944	3.78	34	244	1.17
9	as	17886	3.39	26	244	0.94
10	to	45780	8.68	66	244	0.93
11	by	20163	3.82	28	244	0.87
12	the	212079	40.20	253	244	0.65
13	with	15942	3.02	19	244	0.65
14	to	45780	8.68	48	244	0.47
15	it	18212	3.45	19	244	0.46
16	by	20163	3.82	21	244	0.46
17	with	15942	3.02	16	244	0.40
18	in	54814	10.39	55	244	0.40
19	on	15012	2.85	15	244	0.40
20	of	127676	24.20	122	244	0.33
21	be	17996	3.41	15	244	0.14
22	and	54543	10.34	43	244	0.06
23	a	40111	7.60	31	244	0.03
24	and	54543	10.34	30	244	-0.46
25	the	212079	40.20	111	244	-0.53
26	in	54814	10.39	28	244	-0.57
27	of	127676	24.20	64	244	-0.60
28	a	40111	7.60	19	244	-0.68
