Context,Word,File,Directory
the most curious facts respecting muscular motion,curious,rstl_1823_0001.txt,txt_rstl
XI. Some curious facts respecting the Walrus,curious,rstl_1824_0014.txt,txt_rstl
page. 5ome curious facts respecting the walrus,curious,rstl_1824_0014.txt,txt_rstl
con- some curious facts respecting the walrus,curious,rstl_1824_0014.txt,txt_rstl
238. Some curious facts respecting the walrus,curious,rstl_1824_0014.txt,txt_rstl
shown. Some curious facts respecting the walrus,curious,rstl_1824_0014.txt,txt_rstl
recorded; many curious facts corroborative of that,curious,rstl_1825_0015.txt,txt_rstl
"preliminary and curious facts just detailed, con-",curious,rstl_1825_0015.txt,txt_rstl
be enriched. 'Dhese facts appear curious when,curious,rstl_1830_0027.txt,txt_rstl
these classes of facts the following conclusions,classes,rstl_1829_0020.txt,txt_rstl
two classes of facts is too remarkable,classes,rstl_1830_0007.txt,txt_rstl
the most curious facts respecting muscular motion,respecting,rstl_1823_0001.txt,txt_rstl
"offer any new facts respecting these worms,",respecting,rstl_1823_0001.txt,txt_rstl
"ascertaining some other facts respecting steel, which",respecting,rstl_1824_0021.txt,txt_rstl
XI. Some curious facts respecting the Walrus,respecting,rstl_1824_0014.txt,txt_rstl
page. 5ome curious facts respecting the walrus,respecting,rstl_1824_0014.txt,txt_rstl
con- some curious facts respecting the walrus,respecting,rstl_1824_0014.txt,txt_rstl
238. Some curious facts respecting the walrus,respecting,rstl_1824_0014.txt,txt_rstl
shown. Some curious facts respecting the walrus,respecting,rstl_1824_0014.txt,txt_rstl
Society these new facts respecting pearls at,respecting,rstl_1826_0028.txt,txt_rstl
appears from the facts here detailed that,detailed,rstl_1823_0032.txt,txt_rstl
reasoning upon the facts detailed in this,detailed,rstl_1824_0011.txt,txt_rstl
are the principal facts I observed in,principal,rstl_1822_0017.txt,txt_rstl
although the principal facts of the anatomy,principal,rstl_1829_0029.txt,txt_rstl
submitting the principal facts and fundamental doctrines,principal,rstl_1829_0027.txt,txt_rstl
The principal chemical facts ascertained by me,principal,rstl_1829_0014.txt,txt_rstl
on the new facts dis- covered by,new,rstl_1821_0030.txt,txt_rstl
"ensured by new facts and experiments, which",new,rstl_1823_0015.txt,txt_rstl
"offer any new facts respecting these worms,",new,rstl_1823_0001.txt,txt_rstl
and the new facts almost con- vert,new,rstl_1825_0023.txt,txt_rstl
eliciting some new facts illustrative of 80,new,rstl_1825_0015.txt,txt_rstl
Society these new facts respecting pearls at,new,rstl_1826_0028.txt,txt_rstl
"had some new facts to state, which",new,rstl_1829_0024.txt,txt_rstl
that all the facts I have stated,stated,rstl_1827_0021.txt,txt_rstl
of iron. The facts stated in this,stated,rstl_1827_0018.txt,txt_rstl
agrees with the facts stated in our,stated,rstl_1829_0025.txt,txt_rstl
some of the facts stated in this,stated,rstl_1830_0028.txt,txt_rstl
"'suspicion, from some facts there stated by",stated,rstl_1830_0028.txt,txt_rstl
as there are facts connected with the,connected,rstl_1826_0029.txt,txt_rstl
"while, all the facts connected with the",connected,rstl_1826_0029.txt,txt_rstl
