Context,Collocate,File,Directory,Year,Frequency Filter
; but as a few facts stated to corroborate an assertion.,stated,rstl_1803_0012.txt,txt_rstl,1803,8
"been sufficiently proved, by the facts which haye been stated ;""",stated,rstl_1804_0014.txt,txt_rstl,1804,8
"as! they went, and a-few facts are stated in my first",stated,rstl_1805_0007.txt,txt_rstl,1805,8
substance of the alburnum. Several facts stated by HaLes seem favourable,stated,rstl_1806_0016.txt,txt_rstl,1806,8
are not inconsistent with the facts stated by my great predecessors.,stated,rstl_1806_0016.txt,txt_rstl,1806,8
"view, almost incompatible with the facts stated by HaLes and 3o2",stated,rstl_1806_0016.txt,txt_rstl,1806,8
"electricity, and stated various new facts obtained in consequence of the",stated,rstl_1808_0023.txt,txt_rstl,1808,8
substance z nor when the facts that haye been stated in,stated,rstl_1808_0023.txt,txt_rstl,1808,8
; and I believe the facts I have stated to be,stated,rstl_1811_0013.txt,txt_rstl,1811,8
but I have offered some facts to prove that it is,prove,rstl_1805_0006.txt,txt_rstl,1805,8
to be in possession of facts to prove that both buds,prove,rstl_1805_0006.txt,txt_rstl,1805,8
thence feel anxious to adduce facts to prove that the conclusions,prove,rstl_1806_0016.txt,txt_rstl,1806,8
"of its own size. These facts prove that the teredo gigantea,",prove,rstl_1806_0015.txt,txt_rstl,1806,8
unne- cessary ; all the facts prove that the fixed alkali,prove,rstl_1807_0001.txt,txt_rstl,1807,8
tration of the nebulous matter? Facts are not wanting to prove,prove,rstl_1811_0018.txt,txt_rstl,1811,8
opinion ; but the new facts immediately proved that another power,new,rstl_1807_0001.txt,txt_rstl,1807,8
"electricity, and stated various new facts obtained in consequence of the",new,rstl_1808_0023.txt,txt_rstl,1808,8
"of having concealed any new facts from the scientific world, which",new,rstl_1808_0023.txt,txt_rstl,1808,8
en- lightened chemists. All new facts must be accompanied however by,new,rstl_1808_0001.txt,txt_rstl,1808,8
"new objects of research, additional facts cannot be wholly devoid of",new,rstl_1811_0001.txt,txt_rstl,1811,8
ymuriatic gas ; the new facts that water consists of 1,new,rstl_1811_0001.txt,txt_rstl,1811,8
"are as yet undiscovered. Many facts indicate, that time alone does",many,rstl_1804_0017.txt,txt_rstl,1804,8
"at first sight. Many other facts might be added, in support",many,rstl_1804_0006.txt,txt_rstl,1804,8
"by the many in- teresting facts that came under my observation,",many,rstl_1804_0006.txt,txt_rstl,1804,8
"into benzoic acid. , Many facts appear more or less to",many,rstl_1805_0023.txt,txt_rstl,1805,8
"its effects. There are many facts of this kind upon record,",many,rstl_1805_0014.txt,txt_rstl,1805,8
"am in. possession of many facts to prove-that seedling trees, in",many,rstl_1805_0006.txt,txt_rstl,1805,8
I could adduce many more facts in support of the preceding,many,rstl_1806_0006.txt,txt_rstl,1806,8
many respects different. From the facts and observations which have been,many,rstl_1807_0005.txt,txt_rstl,1807,8
paste- board; and to many facts which have been since observed,many,rstl_1807_0001.txt,txt_rstl,1807,8
confirmed and strengthed by many facts and experiments. Thus the VoLratrc,many,rstl_1807_0001.txt,txt_rstl,1807,8
Many applications of the general facts and principles to regard to,many,rstl_1807_0001.txt,txt_rstl,1807,8
"appear pro- bable, when the facts hereafter detailed are examined, that",appear,rstl_1803_0010.txt,txt_rstl,1803,8
"in the preceding instances. These facts appear to prove, that the",appear,rstl_1804_0010.txt,txt_rstl,1804,8
a short statement of the facts which appear to me 80,appear,rstl_1804_0001.txt,txt_rstl,1804,8
"into benzoic acid. , Many facts appear more or less to",appear,rstl_1805_0023.txt,txt_rstl,1805,8
similarity of structure. The above facts appear to throw some light,appear,rstl_1807_0005.txt,txt_rstl,1807,8
"the foregoing Paper, the following facts appear to have been ascertained.",appear,rstl_1808_0012.txt,txt_rstl,1808,8
on such occasions? If these facts and observations appear to the,appear,rstl_1809_0024.txt,txt_rstl,1809,8
"ammonia. His arguments and his facts upon these points, appear to",appear,rstl_1810_0004.txt,txt_rstl,1810,8
"com- munication, to record such facts only, as appear to be",appear,rstl_1811_0011.txt,txt_rstl,1811,8
"of silicated fluoric acid. gas. Facts which appear to prove, that",appear,rstl_1812_0020.txt,txt_rstl,1812,8
"$trate to us. VIE. The facts which have been $tated, appear",appear,rstl_1812_0013.txt,txt_rstl,1812,8
"bodies; and, considering the general facts which have been long observed,",general,rstl_1804_0017.txt,txt_rstl,1804,8
"a general expression of the facts that have been detailed, relating",general,rstl_1807_0001.txt,txt_rstl,1807,8
Many applications of the general facts and principles to regard to,general,rstl_1807_0001.txt,txt_rstl,1807,8
"applied to them. The general facts of the combustion, and of",general,rstl_1808_0023.txt,txt_rstl,1808,8
"state, however, that when general facts are men- tioned, they are",general,rstl_1808_0001.txt,txt_rstl,1808,8
"wood within the wound. These facts incontestibly prove, that the medullary",these,rstl_1803_0011.txt,txt_rstl,1803,8
"vate individuals from ascertaining these facts by experiment ; and, as",these,rstl_1803_0005.txt,txt_rstl,1803,8
to se- parate them. These facts are in: absolute contradiction to,these,rstl_1804_0013.txt,txt_rstl,1804,8
"in the preceding instances. These facts appear to prove, that the",these,rstl_1804_0010.txt,txt_rstl,1804,8
both parties; but upon these facts they reason differently. One side,these,rstl_1806_0004.txt,txt_rstl,1806,8
"of its own size. These facts prove that the teredo gigantea,",these,rstl_1806_0015.txt,txt_rstl,1806,8
of the prostate gland. These facts are mentioned in proof of,these,rstl_1806_0009.txt,txt_rstl,1806,8
"nitric acid. When therefore, these facts are added to that of",these,rstl_1806_0007.txt,txt_rstl,1806,8
derived: from the alburnum. These facts are therefore extremely favourable to,these,rstl_1807_0006.txt,txt_rstl,1807,8
the horse produces tallow. These facts may be afterwards explained by,these,rstl_1807_0005.txt,txt_rstl,1807,8
in the middle yessel. These facts seem fully to invalidate the,these,rstl_1807_0001.txt,txt_rstl,1807,8
the opossum and kanguroo. These facts throw considerable light upon the,these,rstl_1808_0020.txt,txt_rstl,1808,8
"the ammoniaco-magnesian phosphate. From these facts therefore, it cannot be doubted",these,rstl_1808_0016.txt,txt_rstl,1808,8
"not proceed to apply these facts to support, or in- validate,",these,rstl_1808_0015.txt,txt_rstl,1808,8
"the consi- deration of these facts are, That the hills and",these,rstl_1808_0015.txt,txt_rstl,1808,8
