No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,despite,233,0.09,13,123,7.14
2,due,545,0.22,5,169,4.53
3,many,1880,0.75,7,332,3.23
