No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,curious,61,0.05,5,34,6.57
2,interesting,86,0.07,6,45,6.34
3,stated,160,0.14,8,52,5.86
4,may,1764,1.52,7,130,2.20
