No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,to,22807,0.97,11,473,1.50
2,of,49698,2.11,14,481,0.73
3,the,84905,3.61,18,484,0.32
