No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,owing,336,0.15,25,106,5.36
2,due,1013,0.46,37,106,4.34
3,that,16991,7.68,501,106,4.03
4,view,809,0.37,17,106,3.54
5,they,3954,1.79,31,106,2.12
6,in,49217,22.26,356,106,2.00
7,this,11908,5.39,83,106,1.95
8,all,3248,1.47,19,106,1.69
9,by,15774,7.13,75,106,1.39
10,is,33471,15.14,159,106,1.39
11,only,3341,1.51,15,106,1.31
12,it,13451,6.08,56,106,1.20
13,was,7532,3.41,25,106,0.88
14,the,183384,82.94,561,106,0.76
15,to,35008,15.83,107,106,0.76
16,it,13451,6.08,40,106,0.72
17,were,4819,2.18,14,106,0.68
18,not,6736,3.05,19,106,0.64
19,be,14547,6.58,41,106,0.64
20,are,15485,7.00,43,106,0.62
21,not,6736,3.05,18,106,0.56
22,but,5829,2.64,15,106,0.51
23,is,33471,15.14,78,106,0.37
24,from,12554,5.68,29,106,0.35
25,the,183384,82.94,417,106,0.33
26,be,14547,6.58,29,106,0.14
27,which,12583,5.69,25,106,0.14
28,on,12935,5.85,23,106,-0.02
29,are,15485,7.00,27,106,-0.05
30,for,12664,5.73,22,106,-0.06
31,in,49217,22.26,82,106,-0.12
32,as,13589,6.15,22,106,-0.16
33,and,50878,23.01,81,106,-0.18
34,for,12664,5.73,20,106,-0.20
35,to,35008,15.83,55,106,-0.20
36,that,16991,7.68,26,106,-0.24
37,a,42797,19.36,65,106,-0.25
38,of,103973,47.02,136,106,-0.47
39,a,42797,19.36,55,106,-0.49
40,from,12554,5.68,15,106,-0.60
41,this,11908,5.39,14,106,-0.62
42,of,103973,47.02,116,106,-0.70
43,as,13589,6.15,15,106,-0.71
44,with,13954,6.31,14,106,-0.85
45,by,15774,7.13,14,106,-1.03
46,and,50878,23.01,30,106,-1.62
