No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,remarkable,478,0.23,21,214,4.53
2,due,1029,0.49,25,214,3.67
3,that,22160,10.55,439,214,3.38
4,this,15612,7.43,133,214,2.16
5,in,63812,30.38,485,214,2.00
6,only,3902,1.86,27,214,1.86
7,if,3972,1.89,19,214,1.33
8,all,4560,2.17,20,214,1.20
9,is,37762,17.98,159,214,1.14
10,being,4623,2.20,19,214,1.11
11,by,21057,10.02,85,214,1.08
12,has,6011,2.86,24,214,1.07
13,from,16828,8.01,66,214,1.04
14,been,5652,2.69,21,214,0.96
15,these,7691,3.66,28,214,0.93
16,may,5368,2.56,18,214,0.82
17,we,8442,4.02,27,214,0.75
18,an,7427,3.54,23,214,0.70
19,not,9083,4.32,26,214,0.59
20,we,8442,4.02,24,214,0.58
21,to,50997,24.28,144,214,0.57
22,was,12652,6.02,35,214,0.54
23,it,19313,9.19,53,214,0.53
24,be,17216,8.20,47,214,0.52
25,i,9603,4.57,26,214,0.51
26,the,253090,120.49,676,214,0.49
27,be,17216,8.20,42,214,0.36
28,is,37762,17.98,90,214,0.32
29,which,20043,9.54,47,214,0.30
30,as,20639,9.83,48,214,0.29
31,this,15612,7.43,36,214,0.28
32,for,11587,5.52,26,214,0.24
33,in,63812,30.38,143,214,0.23
34,a,52305,24.90,116,214,0.22
35,by,21057,10.02,46,214,0.20
36,it,19313,9.19,42,214,0.19
37,but,9689,4.61,21,214,0.19
38,was,12652,6.02,27,214,0.16
39,have,9893,4.71,21,214,0.16
40,the,253090,120.49,520,214,0.11
41,are,15210,7.24,31,214,0.10
42,for,11587,5.52,22,214,-0.00
43,a,52305,24.90,99,214,-0.01
44,to,50997,24.28,93,214,-0.06
45,at,15526,7.39,27,214,-0.13
46,with,18553,8.83,32,214,-0.14
47,and,62519,29.76,107,214,-0.15
48,on,18126,8.63,31,214,-0.16
49,as,20639,9.83,35,214,-0.17
50,of,146543,69.76,248,214,-0.17
51,are,15210,7.24,23,214,-0.33
52,which,20043,9.54,29,214,-0.40
53,from,16828,8.01,24,214,-0.42
54,that,22160,10.55,31,214,-0.44
55,of,146543,69.76,160,214,-0.80
56,on,18126,8.63,19,214,-0.86
57,with,18553,8.83,18,214,-0.97
58,and,62519,29.76,49,214,-1.28
