No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,curious,175,0.06,15,285,6.07
2,interesting,255,0.08,16,285,5.62
3,that,18706,5.96,142,285,2.57
4,this,11088,3.53,77,285,2.45
5,in,45457,14.49,225,285,1.96
6,there,2656,0.85,13,285,1.94
7,is,22452,7.16,97,285,1.76
8,if,3902,1.24,16,285,1.69
9,all,3695,1.18,13,285,1.46
10,is,22452,7.16,75,285,1.39
11,but,7009,2.23,22,285,1.30
12,when,5683,1.81,17,285,1.23
13,we,5594,1.78,16,285,1.17
14,it,17480,5.57,48,285,1.11
15,same,5294,1.69,14,285,1.05
16,have,7683,2.45,20,285,1.03
17,not,7517,2.40,19,285,0.99
18,a,36828,11.74,86,285,0.87
19,which,18096,5.77,40,285,0.79
20,an,6475,2.06,14,285,0.76
21,by,17911,5.71,37,285,0.70
22,i,11204,3.57,22,285,0.62
23,are,10021,3.19,19,285,0.57
24,to,41494,13.22,77,285,0.54
25,from,12499,3.98,23,285,0.53
26,it,17480,5.57,30,285,0.43
27,by,17911,5.71,30,285,0.39
28,the,184260,58.72,286,285,0.28
29,was,9957,3.17,15,285,0.24
30,that,18706,5.96,28,285,0.23
31,as,14939,4.76,22,285,0.21
32,this,11088,3.53,16,285,0.18
33,a,36828,11.74,50,285,0.09
34,be,16216,5.17,22,285,0.09
35,be,16216,5.17,22,285,0.09
36,in,45457,14.49,58,285,0.00
37,which,18096,5.77,22,285,-0.07
38,the,184260,58.72,217,285,-0.11
39,at,12972,4.13,15,285,-0.14
40,of,105372,33.58,120,285,-0.16
41,as,14939,4.76,16,285,-0.25
42,to,41494,13.22,43,285,-0.30
43,with,13682,4.36,14,285,-0.32
44,and,47786,15.23,46,285,-0.41
45,of,105372,33.58,78,285,-0.78
46,and,47786,15.23,28,285,-1.12
