No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,as,8611,0.30,4,511,3.76
2,that,11243,0.39,4,523,3.38
3,and,24607,0.84,4,547,2.25
4,the,71861,2.46,10,562,2.02
