No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,as,10282,0.32,5,604,3.96
2,that,13345,0.42,5,617,3.58
3,the,85288,2.67,10,669,1.91
