No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,these,2684,0.19,12,219,6.00
2,i,8978,0.63,5,254,2.99
3,and,29127,2.04,6,274,1.56
4,the,103924,7.28,18,276,1.31
5,of,60103,4.21,8,277,0.93
