https://example.com/collocation-analysis
There are 3125160 different words in your collocation database for "facts". (Your query returned 971 matches in 204 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	experimental	737	0.07	18	104	5.94
2	following	1698	0.17	16	194	4.57
3	these	8702	0.86	60	202	4.12
4	may	7240	0.72	21	201	2.87
5	have	10871	1.08	18	202	2.06
6	that	29490	2.93	45	203	1.94
7	which	20897	2.07	27	202	1.70
8	are	22783	2.26	29	202	1.68
9	from	20157	2.00	23	203	1.52
10	be	24307	2.41	26	203	1.43
11	to	62250	6.17	51	203	1.05
12	by	25044	2.48	19	203	0.94
13	with	21285	2.11	16	202	0.92
14	the	298097	29.57	206	203	0.80
15	it	22075	2.19	15	203	0.78
16	as	25499	2.53	15	203	0.57
17	to	62250	6.17	32	203	0.37
18	of	161245	15.99	82	203	0.36
19	in	83201	8.25	42	203	0.35
20	the	298097	29.57	102	203	-0.21
21	a	69536	6.90	23	203	-0.26
22	of	161245	15.99	38	203	-0.75
23	and	74514	7.39	17	203	-0.80
24	and	74514	7.39	15	203	-0.98
25	in	83201	8.25	15	203	-1.14
