No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,priety,4,0.00,4,4,11.70
2,important,114,0.02,3,51,6.46
3,interesting,116,0.02,3,51,6.43
4,prove,197,0.03,4,65,6.08
5,respecting,228,0.03,4,81,5.87
6,new,657,0.10,9,120,5.51
7,ascertained,229,0.03,3,71,5.45
8,already,456,0.07,4,112,4.87
9,number,685,0.10,6,127,4.87
10,few,464,0.07,4,136,4.85
11,considered,409,0.06,3,112,4.61
12,several,687,0.10,5,156,4.60
13,these,3485,0.52,24,181,4.52
14,many,925,0.14,5,155,4.17
15,shall,822,0.12,4,134,4.02
16,some,2498,0.37,12,192,4.00
17,appear,688,0.10,3,143,3.86
18,well,1054,0.16,4,164,3.66
19,such,1469,0.22,5,166,3.50
20,other,3159,0.47,10,192,3.40
21,state,985,0.15,3,134,3.34
22,have,5893,0.88,17,198,3.27
23,me,1043,0.16,3,152,3.26
24,which,13927,2.09,28,207,2.75
25,observations,1592,0.24,3,136,2.65
26,all,2308,0.35,4,182,2.53
27,i,9426,1.41,16,206,2.50
28,are,6333,0.95,10,195,2.40
29,were,3965,0.59,4,193,1.75
30,that,14882,2.23,15,206,1.75
31,we,2984,0.45,3,168,1.75
32,or,5787,0.87,5,206,1.53
33,may,3608,0.54,3,193,1.47
34,from,9760,1.46,8,207,1.45
35,when,4276,0.64,3,189,1.23
36,of,72706,10.90,49,224,1.17
37,but,5990,0.90,4,201,1.16
38,on,8526,1.28,5,216,0.97
39,in,28652,4.30,16,216,0.90
40,to,31123,4.67,17,216,0.87
41,the,116692,17.50,61,224,0.80
42,and,32659,4.90,17,220,0.80
43,as,10480,1.57,5,205,0.67
44,this,9426,1.41,4,202,0.50
45,with,9746,1.46,4,204,0.45
46,it,15013,2.25,6,207,0.41
47,by,12907,1.94,5,213,0.37
48,by,12907,1.94,5,213,0.37
49,as,10480,1.57,4,205,0.35
50,to,31123,4.67,8,216,-0.22
51,that,14882,2.23,3,206,-0.57
52,is,15334,2.30,3,208,-0.62
53,the,116692,17.50,16,224,-1.13
54,and,32659,4.90,4,220,-1.29
55,of,72706,10.90,6,224,-1.86
