No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,known,996,0.11,10,213,5.48
2,new,1090,0.12,9,217,5.19
3,following,2111,0.24,17,252,5.16
4,these,10370,1.17,76,284,5.02
5,all,6197,0.70,18,285,3.69
6,which,26391,2.98,49,303,3.04
7,other,7229,0.81,12,288,2.88
8,have,13146,1.48,20,292,2.75
9,i,11166,1.26,16,278,2.67
10,are,25260,2.85,26,299,2.19
11,we,14319,1.61,14,246,2.12
12,with,27589,3.11,17,298,1.45
13,that,33465,3.77,20,296,1.41
14,the,361649,40.77,216,305,1.41
15,it,26075,2.94,14,300,1.25
16,by,29587,3.34,14,303,1.07
17,to,71124,8.02,33,304,1.04
18,in,88888,10.02,33,305,0.72
19,as,31116,3.51,11,301,0.65
20,be,26746,3.02,9,300,0.58
21,of,194393,21.91,62,305,0.50
22,by,29587,3.34,9,303,0.43
23,that,33465,3.77,10,296,0.41
24,of,194393,21.91,39,305,-0.17
25,the,361649,40.77,43,305,-0.92
26,and,94626,10.67,11,304,-0.96
