No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,26,0.00,7,23,9.59
2,explain,116,0.02,4,60,6.63
3,curious,130,0.02,4,76,6.47
4,important,148,0.03,4,86,6.28
5,respecting,187,0.03,3,97,5.53
6,stated,190,0.03,3,71,5.50
7,ascertained,273,0.05,4,96,5.40
8,new,796,0.14,11,141,5.31
9,many,645,0.11,8,198,5.15
10,these,2875,0.50,29,260,4.86
11,following,828,0.14,7,193,4.60
12,few,393,0.07,3,168,4.45
13,preceding,414,0.07,3,108,4.38
14,however,733,0.13,4,110,3.97
15,several,552,0.10,3,182,3.96
16,might,637,0.11,3,176,3.76
17,some,1750,0.30,7,254,3.52
18,such,1108,0.19,4,224,3.37
19,have,5193,0.90,17,278,3.23
20,can,1250,0.22,4,189,3.20
21,above,1017,0.18,3,198,3.08
22,number,1038,0.18,3,152,3.05
23,which,10496,1.83,30,281,3.04
24,we,3605,0.63,8,196,2.67
25,or,4866,0.85,10,276,2.56
26,all,2065,0.36,4,243,2.48
27,there,1574,0.27,3,230,2.45
28,were,3038,0.53,5,254,2.24
29,other,2452,0.43,4,257,2.23
30,that,11683,2.03,17,277,2.06
31,i,7427,1.29,10,281,1.95
32,are,5226,0.91,7,271,1.94
33,had,2280,0.40,3,257,1.92
34,from,7755,1.35,10,285,1.89
35,any,2387,0.42,3,261,1.85
36,not,4459,0.78,5,269,1.69
37,two,2763,0.48,3,244,1.64
38,may,3058,0.53,3,258,1.49
39,are,5226,0.91,4,271,1.14
40,the,105439,18.36,80,298,1.12
41,but,4047,0.70,3,285,1.09
42,as,8319,1.45,6,280,1.05
43,of,64256,11.19,38,295,0.76
44,with,7586,1.32,4,282,0.60
45,to,24877,4.33,12,285,0.47
46,be,10441,1.82,5,282,0.46
47,in,25290,4.40,12,293,0.45
48,it,11181,1.95,5,279,0.36
49,that,11683,2.03,5,277,0.30
50,which,10496,1.83,4,281,0.13
51,and,27413,4.77,10,297,0.07
52,by,11557,2.01,4,293,-0.01
53,a,22162,3.86,4,297,-0.95
54,to,24877,4.33,4,285,-1.11
55,the,105439,18.36,16,298,-1.20
56,and,27413,4.77,4,297,-1.25
57,of,64256,11.19,9,295,-1.31
