No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,these,12621,1.41,88,310,4.96
2,observed,2876,0.32,14,259,4.44
3,all,8655,0.97,12,309,2.63
4,are,30736,3.44,41,311,2.58
5,may,11566,1.29,14,310,2.44
6,which,34339,3.84,41,312,2.42
7,have,17155,1.92,19,310,2.31
8,from,28311,3.17,28,312,2.14
9,that,45087,5.05,37,311,1.87
10,we,21120,2.36,14,298,1.57
11,the,461322,51.63,297,313,1.52
12,with,34037,3.81,20,313,1.39
13,be,39673,4.44,22,314,1.31
14,to,96356,10.78,49,313,1.18
15,it,33814,3.78,16,312,1.08
16,from,28311,3.17,13,312,1.04
17,on,36421,4.08,16,314,0.97
18,as,39913,4.47,16,313,0.84
19,are,30736,3.44,12,311,0.80
20,of,261663,29.28,102,314,0.80
21,with,34037,3.81,13,313,0.77
22,in,117415,13.14,41,314,0.64
23,by,42102,4.71,12,313,0.35
24,and,114090,12.77,25,314,-0.03
25,of,261663,29.28,52,314,-0.17
26,to,96356,10.78,19,313,-0.18
27,the,461322,51.63,81,313,-0.35
28,is,72275,8.09,12,312,-0.43
