No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,24,0.00,8,20,10.54
2,important,525,0.06,9,149,6.26
3,new,1237,0.14,7,191,4.66
4,these,8338,0.93,47,266,4.66
5,many,1422,0.16,7,189,4.46
6,following,2621,0.29,12,255,4.36
7,observed,2077,0.23,7,218,3.92
8,have,10896,1.22,18,278,2.89
9,which,25459,2.84,39,282,2.78
10,i,11134,1.24,14,273,2.49
11,from,19259,2.15,23,286,2.42
12,we,9999,1.12,9,260,2.01
13,are,17852,1.99,16,278,2.01
14,or,14140,1.58,11,278,1.80
15,that,25728,2.87,20,278,1.80
16,with,23157,2.58,14,284,1.44
17,by,27990,3.12,16,288,1.36
18,the,286884,32.00,162,288,1.34
19,with,23157,2.58,13,284,1.33
20,in,74467,8.31,33,288,0.99
21,by,27990,3.12,10,288,0.68
22,it,23023,2.57,8,279,0.64
23,to,59056,6.59,19,285,0.53
24,of,178219,19.88,54,288,0.44
25,be,23394,2.61,7,283,0.42
26,is,40905,4.56,10,281,0.13
27,to,59056,6.59,13,285,-0.02
28,of,178219,19.88,33,288,-0.27
29,and,77047,8.60,12,288,-0.52
30,and,77047,8.60,12,288,-0.52
31,the,286884,32.00,38,288,-0.75
