No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,following,1470,0.12,18,218,6.17
2,experimental,971,0.08,9,144,5.77
3,these,9415,0.80,63,227,5.30
4,certain,1803,0.15,11,211,5.17
5,observed,1997,0.17,11,186,5.02
6,known,1639,0.14,9,210,5.02
7,all,5997,0.51,10,226,3.30
8,that,33135,2.81,34,228,2.60
9,are,27160,2.30,25,228,2.44
10,with,27382,2.32,16,228,1.78
11,it,25351,2.15,14,227,1.70
12,as,26679,2.26,14,229,1.63
13,which,22879,1.94,12,227,1.63
14,the,355383,30.16,166,229,1.46
15,be,27164,2.31,12,229,1.38
16,from,24319,2.06,10,228,1.28
17,by,31153,2.64,9,229,0.77
18,to,70294,5.96,19,229,0.67
19,in,95778,8.13,25,229,0.62
20,of,199951,16.97,31,229,-0.13
21,a,79673,6.76,11,229,-0.30
22,of,199951,16.97,26,229,-0.38
23,and,98794,8.38,12,229,-0.48
24,the,355383,30.16,38,229,-0.67
