No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,25,0.01,7,21,9.10
2,adduced,35,0.01,5,17,8.13
3,recorded,115,0.03,13,39,7.79
4,leading,78,0.02,4,38,6.65
5,foregoing,153,0.04,7,42,6.48
6,curious,151,0.04,5,57,6.02
7,additional,199,0.05,6,92,5.88
8,striking,160,0.04,4,67,5.61
9,respecting,201,0.05,5,81,5.60
10,connected,595,0.15,13,108,5.42
11,prove,240,0.06,5,91,5.35
12,stated,455,0.12,9,112,5.27
13,ascertained,269,0.07,5,88,5.18
14,interesting,280,0.07,5,100,5.13
15,known,575,0.15,10,126,5.09
16,seem,333,0.09,5,99,4.88
17,noticed,298,0.08,4,74,4.71
18,mentioned,450,0.12,6,87,4.70
19,preceding,529,0.14,6,120,4.47
20,many,1193,0.31,13,170,4.41
21,induction,387,0.10,4,17,4.34
22,referred,409,0.10,4,101,4.26
23,few,717,0.18,7,141,4.25
24,these,5929,1.52,57,214,4.23
25,important,434,0.11,4,127,4.17
26,us,557,0.14,5,123,4.13
27,new,829,0.21,7,141,4.05
28,appear,835,0.21,7,152,4.04
29,observed,1407,0.36,11,166,3.93
30,known,575,0.15,4,126,3.77
31,lead,674,0.17,4,94,3.54
32,certain,931,0.24,5,156,3.39
33,several,814,0.21,4,166,3.26
34,some,2681,0.69,12,211,3.13
35,such,2041,0.52,9,194,3.11
36,all,3487,0.89,14,208,2.97
37,i,10515,2.69,35,231,2.70
38,above,1806,0.46,6,194,2.70
39,series,1212,0.31,4,143,2.69
40,from,12268,3.14,38,230,2.60
41,given,1623,0.41,5,200,2.59
42,about,1766,0.45,5,182,2.47
43,have,7900,2.02,22,222,2.45
44,which,18312,4.68,49,231,2.39
45,made,2272,0.58,6,194,2.37
46,other,4581,1.17,12,220,2.36
47,some,2681,0.69,7,211,2.35
48,will,3883,0.99,8,212,2.01
49,observations,2020,0.52,4,145,1.95
50,now,2100,0.54,4,202,1.90
51,we,5310,1.36,10,202,1.88
52,are,9898,2.53,18,238,1.83
53,may,5141,1.31,9,220,1.78
54,those,2947,0.75,5,208,1.73
55,with,13907,3.56,22,243,1.63
56,were,4840,1.24,7,217,1.50
57,with,13907,3.56,20,243,1.49
58,any,3268,0.84,4,216,1.26
59,in,47111,12.05,56,245,1.22
60,the,181356,46.37,214,246,1.21
61,it,17189,4.40,20,231,1.19
62,or,9533,2.44,11,235,1.17
63,if,3623,0.93,4,208,1.11
64,that,18864,4.82,19,225,0.98
65,but,6985,1.79,7,223,0.97
66,but,6985,1.79,7,223,0.97
67,on,12521,3.20,11,244,0.78
68,be,15525,3.97,13,240,0.71
69,of,104384,26.69,83,246,0.64
70,and,46360,11.85,36,246,0.60
71,as,15663,4.00,12,238,0.58
72,by,17482,4.47,13,246,0.54
73,by,17482,4.47,13,246,0.54
74,to,40878,10.45,29,246,0.47
75,are,9898,2.53,7,238,0.47
76,not,7422,1.90,4,225,0.08
77,that,18864,4.82,10,225,0.05
78,this,11591,2.96,5,225,-0.25
79,to,40878,10.45,17,246,-0.30
80,and,46360,11.85,16,246,-0.57
81,is,21878,5.59,7,244,-0.68
82,on,12521,3.20,4,244,-0.68
83,as,15663,4.00,5,238,-0.68
84,of,104384,26.69,23,246,-1.21
85,the,181356,46.37,39,246,-1.25
86,a,34676,8.87,6,244,-1.56
87,a,34676,8.87,4,244,-2.15
