No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,curious,237,0.01,3,105,6.67
2,new,619,0.04,3,178,5.29
3,following,636,0.04,3,215,5.25
4,these,2992,0.19,14,341,5.24
5,above,1286,0.08,3,253,4.23
6,all,2979,0.18,3,345,3.02
7,which,12279,0.76,10,404,2.72
8,are,5394,0.33,4,352,2.58
9,as,10575,0.66,5,407,1.93
10,to,28555,1.77,13,431,1.88
11,with,9306,0.58,4,410,1.79
12,i,11649,0.72,5,421,1.79
13,by,11753,0.73,4,433,1.46
14,that,14952,0.93,5,413,1.43
15,be,11676,0.72,3,403,1.05
16,of,62318,3.86,14,441,0.86
17,the,107307,6.65,22,443,0.73
18,a,25153,1.56,5,442,0.68
19,and,31066,1.92,6,435,0.64
20,in,27630,1.71,5,439,0.55
21,to,28555,1.77,3,431,-0.24
22,the,107307,6.65,6,443,-1.15
