No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,27,0.01,5,21,8.50
2,adduced,47,0.01,7,23,8.19
3,recorded,112,0.03,8,41,7.13
4,curious,173,0.04,5,63,5.82
5,prove,276,0.07,7,105,5.63
6,distinctly,223,0.06,5,72,5.45
7,respecting,224,0.06,5,93,5.45
8,stated,499,0.13,11,130,5.43
9,interesting,291,0.07,6,110,5.33
10,preceding,683,0.17,11,146,4.98
11,seem,327,0.08,5,111,4.90
12,known,645,0.16,9,147,4.77
13,these,6272,1.60,72,245,4.49
14,connected,805,0.21,9,131,4.45
15,us,634,0.16,7,142,4.43
16,many,1295,0.33,14,193,4.40
17,various,486,0.12,5,150,4.33
18,new,931,0.24,6,170,3.66
19,lead,887,0.23,5,118,3.46
20,appear,932,0.24,5,176,3.39
21,such,2298,0.59,12,213,3.35
22,certain,972,0.25,5,179,3.33
23,series,1322,0.34,6,153,3.15
24,all,4075,1.04,17,238,3.03
25,appears,1283,0.33,5,203,2.93
26,general,1356,0.35,5,181,2.85
27,some,2852,0.73,10,237,2.78
28,above,2006,0.51,7,213,2.77
29,observed,1484,0.38,5,192,2.72
30,observed,1484,0.38,5,192,2.72
31,have,8644,2.21,29,254,2.71
32,given,1801,0.46,6,222,2.70
33,from,13603,3.48,42,261,2.59
34,i,12004,3.07,36,263,2.55
35,which,19909,5.09,59,260,2.53
36,observations,2034,0.52,6,153,2.53
37,made,2862,0.73,8,229,2.45
38,are,10777,2.76,30,268,2.44
39,some,2852,0.73,7,237,2.26
40,other,5269,1.35,12,249,2.16
41,those,3102,0.79,7,238,2.14
42,may,5752,1.47,11,251,1.90
43,we,6157,1.57,11,223,1.80
44,will,4702,1.20,8,242,1.73
45,any,3809,0.97,6,249,1.62
46,only,3266,0.84,5,235,1.58
47,with,15423,3.94,22,272,1.48
48,were,5180,1.32,7,238,1.40
49,with,15423,3.94,20,272,1.34
50,that,21135,5.40,27,258,1.32
51,it,19713,5.04,24,256,1.25
52,the,202652,51.81,242,276,1.22
53,has,4444,1.14,5,244,1.14
54,on,13832,3.54,15,275,1.08
55,or,10758,2.75,11,262,1.00
56,been,5151,1.32,5,256,0.92
57,in,51670,13.21,50,275,0.92
58,by,19317,4.94,18,275,0.87
59,of,114984,29.40,107,276,0.86
60,to,45646,11.67,38,275,0.70
61,as,17149,4.38,14,264,0.67
62,and,52035,13.30,41,275,0.62
63,by,19317,4.94,15,275,0.60
64,but,7802,1.99,6,253,0.59
65,but,7802,1.99,6,253,0.59
66,not,8626,2.21,6,252,0.44
67,are,10777,2.76,7,268,0.35
68,be,18070,4.62,11,266,0.25
69,is,24560,6.28,12,272,-0.07
70,this,12733,3.26,6,255,-0.12
71,on,13832,3.54,6,275,-0.24
72,that,21135,5.40,9,258,-0.26
73,to,45646,11.67,17,275,-0.46
74,as,17149,4.38,5,264,-0.81
75,and,52035,13.30,14,275,-0.93
76,the,202652,51.81,50,276,-1.05
77,of,114984,29.40,25,276,-1.23
78,a,40403,10.33,6,274,-1.78
