No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,concerning,211,0.01,11,62,8.96
2,indicate,406,0.02,7,122,7.36
3,following,1458,0.08,9,185,5.88
4,observed,1620,0.08,7,138,5.37
5,these,8095,0.42,33,197,5.28
6,other,4772,0.25,10,196,4.32
7,two,6884,0.36,7,198,3.28
8,are,22957,1.20,18,198,2.90
9,that,27834,1.46,17,198,2.54
10,it,20198,1.06,7,198,1.73
11,the,266519,13.97,79,198,1.50
12,of,152756,8.01,27,198,0.75
13,is,51553,2.70,9,198,0.74
14,of,152756,8.01,21,198,0.39
15,to,57252,3.00,7,198,0.22
16,in,75742,3.97,8,198,0.01
17,the,266519,13.97,23,198,-0.28
