No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,recorded,598,0.07,13,119,6.53
2,new,1295,0.15,10,208,5.04
3,these,10042,1.18,77,262,5.03
4,observed,2407,0.28,14,214,4.63
5,many,1728,0.20,10,229,4.62
6,following,2544,0.30,11,249,4.20
7,observed,2407,0.28,10,214,4.15
8,all,7152,0.84,17,260,3.34
9,are,24311,2.85,37,262,2.70
10,which,25600,3.01,29,263,2.27
11,two,9095,1.07,10,260,2.23
12,have,13685,1.61,15,261,2.22
13,the,362916,42.61,247,265,1.54
14,with,26830,3.15,18,265,1.51
15,from,22503,2.64,15,264,1.51
16,that,36109,4.24,24,262,1.50
17,i,14091,1.65,9,260,1.44
18,we,17721,2.08,11,255,1.40
19,as,30902,3.63,18,264,1.31
20,on,28588,3.36,14,266,1.06
21,it,26259,3.08,12,262,0.96
22,to,77114,9.05,34,265,0.91
23,in,96855,11.37,42,266,0.88
24,of,206247,24.22,87,266,0.85
25,be,30566,3.59,12,265,0.74
26,are,24311,2.85,9,262,0.66
27,with,26830,3.15,9,265,0.51
28,by,33477,3.93,9,264,0.20
29,and,92511,10.86,20,266,-0.12
30,the,362916,42.61,69,265,-0.30
31,to,77114,9.05,14,265,-0.37
32,of,206247,24.22,37,266,-0.39
