No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,i,9358,0.40,9,517,2.50
2,to,22807,0.97,11,517,1.50
3,of,49698,2.11,14,517,0.73
4,the,84905,3.61,18,517,0.32
