No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,these,9143,1.15,63,293,4.78
2,have,12271,1.54,24,305,2.96
3,which,27520,3.46,40,309,2.53
4,from,20985,2.64,28,309,2.41
5,that,28785,3.62,23,306,1.67
6,the,308307,38.78,203,312,1.39
7,in,79832,10.04,34,312,0.76
8,to,64721,8.14,27,310,0.73
9,of,194745,24.50,73,312,0.58
10,of,194745,24.50,33,312,-0.57
11,the,308307,38.78,42,312,-0.88
