author,date,identifier,language,og_url,pdf_download_link,pdf_link,publisher,title
T.-M. Fung and C. Gallego Lazo and A. M. Smith,2019-10-28,10.1098/rstb.2019.0201,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0201,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0201?download=true,/doi/epdf/10.1098/rstb.2019.0201,The Royal Society,Elasticity and energy dissipation in the double network hydrogel adhesive of the slug Arion subfuscus
Sarah N. Garfinkel and Miranda F. Manassei and Giles Hamilton-Fletcher and Yvo In den Bosch and Hugo D. Critchley and Miriam Engels,2016-11-19,10.1098/rstb.2016.0014,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2016.0014,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0014?download=true,/doi/epdf/10.1098/rstb.2016.0014,The Royal Society,Interoceptive dimensions across cardiac and respiratory axes
Martin J. R. Hall and Daniel Martín-Vega,2019-10-14,10.1098/rstb.2019.0071,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0071,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0071?download=true,/doi/epdf/10.1098/rstb.2019.0071,The Royal Society,Visualization of insect metamorphosis
Gianluca Tettamanti and Morena Casartelli,2019-10-14,10.1098/rstb.2019.0065,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0065,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0065?download=true,/doi/epdf/10.1098/rstb.2019.0065,The Royal Society,Cell death during complete metamorphosis
Xavier Belles,2019-10-14,10.1098/rstb.2018.0415,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2018.0415,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2018.0415?download=true,/doi/epdf/10.1098/rstb.2018.0415,The Royal Society,The innovation of the final moult and the origin of insect metamorphosis
Wolf Mehling,2016-11-19,10.1098/rstb.2016.0013,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2016.0013,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0013?download=true,/doi/epdf/10.1098/rstb.2016.0013,The Royal Society,Differentiating attention styles and regulatory aspects of self-reported interoceptive sensibility
Anil K. Seth and Karl J. Friston,2016-11-19,10.1098/rstb.2016.0007,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2016.0007,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0007?download=true,/doi/epdf/10.1098/rstb.2016.0007,The Royal Society,Active interoceptive inference and the emotional brain
Lisa Feldman Barrett and Karen S. Quigley and Paul Hamilton,2016-11-19,10.1098/rstb.2016.0011,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2016.0011,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0011?download=true,/doi/epdf/10.1098/rstb.2016.0011,The Royal Society,An active inference theory of allostasis and interoception in depression
David W. Denning,2016-12-5,10.1098/rstb.2015.0468,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2015.0468,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2015.0468?download=true,/doi/epdf/10.1098/rstb.2015.0468,The Royal Society,Minimizing fungal disease deaths will allow the UNAIDS target of reducing annual AIDS deaths below 500 000 by 2020 to be realized
Pedro W. Crous and Johannes Z. Groenewald and Bernard Slippers and Michael J. Wingfield,2016-12-5,10.1098/rstb.2016.0024,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2016.0024,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0024?download=true,/doi/epdf/10.1098/rstb.2016.0024,The Royal Society,Global food and fibre security threatened by current inefficiencies in fungal identification
Moshe Bar,2009-05-12,rstb20080321,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2008.0321,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2008.0321?download=true,/doi/epdf/10.1098/rstb.2008.0321,The Royal SocietyLondon,Predictions a universal principle in the operation of the human brain
P. C. Bressloff and J. D. Cowan,2003-12-29,10.1098/rstb.2003.2000,EN,https://royalsocietypublishing.org/doi/10.1098/rstb.2003.2000,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2003.2000?download=true,/doi/epdf/10.1098/rstb.2003.2000,The Royal Society,"Correction for Bressloff and Cowan, A spherical model for orientation and spatial-frequency tuning in a cortical hypercolumn"
