"author","date","identifier","language","og_url","pdf_download_link","pdf_link","publisher","title"
"Diva J. Amon and Randi D. Rotjan and Brian R. C. Kennedy and Gerard Alleng and Rafael Anta and Eriatera Aram and Thera Edwards and Marcia Creary-Ford and Kristina M. Gjerde and Judith Gobin and Laura-Ashley Henderson and Alexis Hope and Raquel Khan Ali and Sebastian Lanser and Keith Lewis and Hannah Lochan and Scott MacLean and Nabuti Mwemwenikarawa and Brennan Phillips and Betarim Rimon and Stacey-Ann Sarjursingh and Tooreka Teemari and Aranteiti Tekiau and Alan Turchik and Henri Vallès and Kareati Waysang and Katherine L. C. Bell","2022-7-4","10.1098/rstb.2021.0121","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0121","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0121?download=true","/doi/epdf/10.1098/rstb.2021.0121","The Royal Society","My Deep Sea, My Backyard a pilot study to build capacity for global deep-ocean exploration and research"
"Filipe M. França and Cassandra E. Benkwitt and Guadalupe Peralta and James P. W. Robinson and Nicholas A. J. Graham and Jason M. Tylianakis and Erika Berenguer and Alexander C. Lees and Joice Ferreira and Júlio Louzada and Jos Barlow","2020-3-16","10.1098/rstb.2019.0116","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0116","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0116?download=true","/doi/epdf/10.1098/rstb.2019.0116","The Royal Society","Climatic and local stressor interactions threaten tropical forests and coral reefs"
"Daniela N. Schmidt and Tayanah O'Donnell","2022-7-4","10.1098/rstb.2021.0120","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0120","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0120?download=true","/doi/epdf/10.1098/rstb.2021.0120","The Royal Society","Introduction to the Special Issue—Nurturing resilient marine ecosystems"
"Dame Linda Partridge","2022-7-4","10.1098/rstb.2022.0135","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2022.0135","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2022.0135?download=true","/doi/epdf/10.1098/rstb.2022.0135","The Royal Society","Preface to 'Nurturing resilient marine ecosystems'"
"Alison E. Fowler and Ben M. Sadd and Toby Bassingthwaite and Rebecca E. Irwin and Lynn S. Adler","2022-6-20","10.1098/rstb.2021.0160","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0160","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0160?download=true","/doi/epdf/10.1098/rstb.2021.0160","The Royal Society","Consuming sunflower pollen reduced pathogen infection but did not alter measures of immunity in bumblebees"
"Valerie N. Martin and Robert N. Schaeffer and Tadashi Fukami","2022-6-20","10.1098/rstb.2021.0155","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0155","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0155?download=true","/doi/epdf/10.1098/rstb.2021.0155","The Royal Society","Potential effects of nectar microbes on pollinator health"
"Erick V. S. Motta and J. Elijah Powell and Sean P. Leonard and Nancy A. Moran","2022-6-20","10.1098/rstb.2021.0156","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0156","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0156?download=true","/doi/epdf/10.1098/rstb.2021.0156","The Royal Society","Prospects for probiotics in social bees"
"Wenfei Dai and Yulian Yang and Harland M. Patch and Christina M. Grozinger and Junpeng Mu","2022-6-20","10.1098/rstb.2021.0423","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0423","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0423?download=true","/doi/epdf/10.1098/rstb.2021.0423","The Royal Society","Soil moisture affects plant–pollinator interactions in an annual flowering plant"
"Jeremy Jones and Romina Rader","2022-6-20","10.1098/rstb.2021.0170","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0170","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0170?download=true","/doi/epdf/10.1098/rstb.2021.0170","The Royal Society","Pollinator nutrition and its role in merging the dual objectives of pollinator health and optimal crop production"
"Sara Diana Leonhardt and Birte Peters and Alexander Keller","2022-6-20","10.1098/rstb.2021.0171","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0171","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0171?download=true","/doi/epdf/10.1098/rstb.2021.0171","The Royal Society","Do amino and fatty acid profiles of pollen provisions correlate with bacterial microbiomes in the mason bee Osmia bicornis"
"Raquel T. de Sousa and Robyn Darnell and Geraldine A. Wright","2022-6-20","10.1098/rstb.2021.0169","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0169","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0169?download=true","/doi/epdf/10.1098/rstb.2021.0169","The Royal Society","Behavioural regulation of mineral salt intake in honeybees a self-selection approach"
"Chris D. Thomas","2020-3-16","10.1098/rstb.2019.0113","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0113","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0113?download=true","/doi/epdf/10.1098/rstb.2019.0113","The Royal Society","The development of Anthropocene biotas"
"Pierre Lau and Pierre Lesne and Robert J. Grebenok and Juliana Rangel and Spencer T. Behmer","2022-6-20","10.1098/rstb.2021.0510","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0510","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0510?download=true","/doi/epdf/10.1098/rstb.2021.0510","The Royal Society","Assessing pollen nutrient content a unifying approach for the study of bee nutritional ecology"
"Susan W. Nicolson","2022-6-20","10.1098/rstb.2021.0163","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0163","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0163?download=true","/doi/epdf/10.1098/rstb.2021.0163","The Royal Society","Sweet solutions nectar chemistry and quality"
"Susan Harrison","2020-3-16","10.1098/rstb.2019.0106","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0106","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0106?download=true","/doi/epdf/10.1098/rstb.2019.0106","The Royal Society","Plant community diversity will decline more than increase under climatic warming"
"Steven D. Johnson and Keeveshnee Govender","2022-6-20","10.1098/rstb.2021.0167","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0167","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0167?download=true","/doi/epdf/10.1098/rstb.2021.0167","The Royal Society","Rodent responses to volatile compounds provide insights into the function of floral scent in mammal-pollinated plants"
"Paul A. Egan and Philip C. Stevenson and Jane C. Stout","2022-6-20","10.1098/rstb.2021.0168","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0168","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0168?download=true","/doi/epdf/10.1098/rstb.2021.0168","The Royal Society","Pollinator selection against toxic nectar as a key facilitator of a plant invasion"
"Hauke Koch and Vita Welcome and Amy Kendal-Smith and Lucy Thursfield and Iain W. Farrell and Moses K. Langat and Mark J. F. Brown and Philip C. Stevenson","2022-6-20","10.1098/rstb.2021.0162","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0162","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0162?download=true","/doi/epdf/10.1098/rstb.2021.0162","The Royal Society","Host and gut microbiome modulate the antiparasitic activity of nectar metabolites in a bumblebee pollinator"
"Philip C. Stevenson and Hauke Koch and Susan W. Nicolson and Mark J. F. Brown","2022-6-20","10.1098/rstb.2021.0154","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0154","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0154?download=true","/doi/epdf/10.1098/rstb.2021.0154","The Royal Society","Natural processes influencing pollinator health"
"Kelsey E. Witt and Fernando Villanea and Elle Loughran and Xinjun Zhang and Emilia Huerta-Sanchez","2022-6-6","10.1098/rstb.2020.0411","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0411","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0411?download=true","/doi/epdf/10.1098/rstb.2020.0411","The Royal Society","Apportioning archaic variants among modern populations"
"Sivan Yair and Graham Coop","2022-6-6","10.1098/rstb.2020.0416","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0416","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0416?download=true","/doi/epdf/10.1098/rstb.2020.0416","The Royal Society","Population differentiation of polygenic score predictions under stabilizing selection"
"Amy Molotoks and Roslyn Henry and Elke Stehfest and Jonathan Doelman and Petr Havlik and Tamás Krisztin and Peter Alexander and Terence P. Dawson and Pete Smith","2020-3-16","10.1098/rstb.2019.0189","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0189","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0189?download=true","/doi/epdf/10.1098/rstb.2019.0189","The Royal Society","Comparing the impact of future cropland expansion on global biodiversity and carbon storage across models and scenarios"
"Benjamin M. Peter","2022-6-6","10.1098/rstb.2020.0413","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0413","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0413?download=true","/doi/epdf/10.1098/rstb.2020.0413","The Royal Society","A geometric relationship of F2, F3 and F4-statistics with principal component analysis"
"Geno Guerra and Rasmus Nielsen","2022-6-6","10.1098/rstb.2020.0415","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0415","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0415?download=true","/doi/epdf/10.1098/rstb.2020.0415","The Royal Society","Covariance of pairwise differences on a multi-species coalescent tree and implications for FST"
"Virginia Iglesias and Cathy Whitlock","2020-3-16","10.1098/rstb.2019.0115","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0115","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0115?download=true","/doi/epdf/10.1098/rstb.2019.0115","The Royal Society","If the trees burn, is the forest lost Past dynamics in temperate forests help inform management strategies"
"Nicolas Alcala and Noah A. Rosenberg","2022-6-6","10.1098/rstb.2020.0414","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0414","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0414?download=true","/doi/epdf/10.1098/rstb.2020.0414","The Royal Society","Mathematical constraints on FST multiallelic markers in arbitrarily many populations"
"Jedidiah Carlson and Kelley Harris","2022-6-6","10.1098/rstb.2020.0409","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0409","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0409?download=true","/doi/epdf/10.1098/rstb.2020.0409","The Royal Society","The apportionment of citations a scientometric analysis of Lewontin 1972"
"Michelle Brown and Ronnie Steinitz and Melissa Emery Thompson","2022-5-23","10.1098/rstb.2021.0152","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0152","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0152?download=true","/doi/epdf/10.1098/rstb.2021.0152","The Royal Society","Wins and losses in intergroup conflicts reflect energy balance in red-tailed monkeys"
"Michael D. Edge and Sohini Ramachandran and Noah A. Rosenberg","2022-6-6","10.1098/rstb.2020.0405","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0405","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0405?download=true","/doi/epdf/10.1098/rstb.2020.0405","The Royal Society","Celebrating 50 years since Lewontin's apportionment of human diversity"
"Kevin Neumann and Noa Pinter-Wollman","2022-5-23","10.1098/rstb.2021.0146","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0146","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0146?download=true","/doi/epdf/10.1098/rstb.2021.0146","The Royal Society","The effect of resource availability on interspecific competition between a native and an invasive ant"
"Miguel Gareta García and Miguel de Guinea and Redouan Bshary and Erica van de Waal","2022-5-23","10.1098/rstb.2021.0145","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0145","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0145?download=true","/doi/epdf/10.1098/rstb.2021.0145","The Royal Society","Drivers and outcomes of between-group conflict in vervet monkeys"
"Carsten K. W. De Dreu and Jörg Gross and Lennart Reddmann","2022-5-23","10.1098/rstb.2021.0147","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0147","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0147?download=true","/doi/epdf/10.1098/rstb.2021.0147","The Royal Society","Environmental stress increases out-group aggression and intergroup conflict in humans"
"Richard D. Bardgett and Tancredi Caruso","2020-3-16","10.1098/rstb.2019.0112","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0112","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0112?download=true","/doi/epdf/10.1098/rstb.2019.0112","The Royal Society","Soil microbial community responses to climate extremes resistance, resilience and transitions to alternative states"
"António M. M. Rodrigues and Jessica L. Barker and Elva J. H. Robinson","2022-5-23","10.1098/rstb.2021.0466","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0466","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0466?download=true","/doi/epdf/10.1098/rstb.2021.0466","The Royal Society","From inter-group conflict to inter-group cooperation insights from social insects"
"D. W. E. Sankey and K. L. Hunt and D. P. Croft and D. W. Franks and P. A. Green and F. J. Thompson and R. A. Johnstone and M. A. Cant","2022-5-23","10.1098/rstb.2021.0140","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0140","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0140?download=true","/doi/epdf/10.1098/rstb.2021.0140","The Royal Society","Leaders of war modelling the evolution of conflict among heterogeneous groups"
"Charles Mullon and Laurent Lehmann","2022-5-23","10.1098/rstb.2021.0136","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0136","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0136?download=true","/doi/epdf/10.1098/rstb.2021.0136","The Royal Society","Evolution of warfare by resource raiding favours polymorphism in belligerence and bravery"
"Amanda R. Ridley and Martha J. Nelson-Flower and Elizabeth M. Wiley and David J. Humphries and Hanna Kokko","2022-5-23","10.1098/rstb.2021.0153","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0153","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0153?download=true","/doi/epdf/10.1098/rstb.2021.0153","The Royal Society","Kidnapping intergroup young an alternative strategy to maintain group size in the group-living pied babbler (Turdoides bicolor)"
"Monica G. Turner and W. John Calder and Graeme S. Cumming and Terry P. Hughes and Anke Jentsch and Shannon L. LaDeau and Timothy M. Lenton and Bryan N. Shuman and Merritt R. Turetsky and Zak Ratajczak and John W. Williams and A. Park Williams and Stephen R. Carpenter","2020-3-16","10.1098/rstb.2019.0105","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0105","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0105?download=true","/doi/epdf/10.1098/rstb.2019.0105","The Royal Society","Climate change, ecosystems and abrupt change science priorities"
"Redouan Bshary and Xiang-Yi Li Richter and Carel van Schaik","2022-5-23","10.1098/rstb.2021.0150","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0150","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0150?download=true","/doi/epdf/10.1098/rstb.2021.0150","The Royal Society","Male services during between-group conflict the ‘hired gun’ hypothesis revisited"
"Jennifer E. Smith and Claudia Fichtel and Rose K. Holmes and Peter M. Kappeler and Mark van Vugt and Adrian V. Jaeggi","2022-5-23","10.1098/rstb.2021.0142","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0142","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0142?download=true","/doi/epdf/10.1098/rstb.2021.0142","The Royal Society","Sex bias in intergroup conflict and collective movements among social mammals male warriors and female guides"
"Anthony P. Massaro and Ian C. Gilby and Nisarg Desai and Alexander Weiss and Joseph T. Feldblum and Anne E. Pusey and Michael L. Wilson","2022-5-23","10.1098/rstb.2021.0151","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0151","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0151?download=true","/doi/epdf/10.1098/rstb.2021.0151","The Royal Society","Correlates of individual participation in boundary patrols by male chimpanzees"
"Luke Glowacki and Rose McDermott","2022-5-23","10.1098/rstb.2021.0141","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0141","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0141?download=true","/doi/epdf/10.1098/rstb.2021.0141","The Royal Society","Key individuals catalyse intergroup violence"
"Sarah Mathew","2022-5-23","10.1098/rstb.2021.0144","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0144","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0144?download=true","/doi/epdf/10.1098/rstb.2021.0144","The Royal Society","Turkana warriors’ call to arms how an egalitarian society mobilizes for cattle raids"
"Gönül Doğan and Luke Glowacki and Hannes Rusch","2022-5-23","10.1098/rstb.2021.0419","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0419","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0419?download=true","/doi/epdf/10.1098/rstb.2021.0419","The Royal Society","Are strangers just enemies you have not yet met Group homogeneity, not intergroup relations, shapes ingroup bias in three natural groups"
"Sylvain R. T. Lemoine and Liran Samuni and Catherine Crockford and Roman M. Wittig","2022-5-23","10.1098/rstb.2021.0149","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0149","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0149?download=true","/doi/epdf/10.1098/rstb.2021.0149","The Royal Society","Parochial cooperation in wild chimpanzees a model to explain the evolution of parochial altruism"
"Yadvinder Malhi and Janet Franklin and Nathalie Seddon and Martin Solan and Monica G. Turner and Christopher B. Field and Nancy Knowlton","2020-3-16","10.1098/rstb.2019.0104","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0104","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0104?download=true","/doi/epdf/10.1098/rstb.2019.0104","The Royal Society","Climate change and ecosystems threats, opportunities and solutions"
"Zegni Triki and Katie Daughters and Carsten K. W. De Dreu","2022-5-23","10.1098/rstb.2021.0137","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0137","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0137?download=true","/doi/epdf/10.1098/rstb.2021.0137","The Royal Society","Oxytocin has ‘tend-and-defend’ functionality in group conflict across social vertebrates"
"Hannes Rusch","2022-5-23","10.1098/rstb.2021.0135","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0135","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0135?download=true","/doi/epdf/10.1098/rstb.2021.0135","The Royal Society","Modelling behaviour in intergroup conflicts a review of microeconomic approaches"
"Amy Morris-Drake and Patrick Kennedy and Ines Braga Goncalves and Andrew N. Radford","2022-5-23","10.1098/rstb.2021.0148","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0148","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0148?download=true","/doi/epdf/10.1098/rstb.2021.0148","The Royal Society","Variation between species, populations, groups and individuals in the fitness consequences of out-group conflict"
"Joanna L. Rifkin and Solomiya Hnatovska and Meng Yuan and Bianca M. Sacchi and Baharul I. Choudhury and Yunchen Gong and Pasi Rastas and Spencer C. H. Barrett and Stephen I. Wright","2022-5-9","10.1098/rstb.2021.0226","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0226","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0226?download=true","/doi/epdf/10.1098/rstb.2021.0226","The Royal Society","Recombination landscape dimorphism and sex chromosome evolution in the dioecious plant Rumex hastatulus"
"Ana P. Leite Montalvão and Birgit Kersten and Gihwan Kim and Matthias Fladung and Niels A. Müller","2022-5-9","10.1098/rstb.2021.0217","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0217","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0217?download=true","/doi/epdf/10.1098/rstb.2021.0217","The Royal Society","ARR17 controls dioecy in Populus by repressing B-class MADS-box gene expression"
"Bohuslav Janousek and Roman Gogela and Vaclav Bacovsky and Susanne S. Renner","2022-5-9","10.1098/rstb.2021.0294","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0294","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0294?download=true","/doi/epdf/10.1098/rstb.2021.0294","The Royal Society","The evolution of huge Y chromosomes in Coccinia grandis and its sister, Coccinia schimperi"
"Wei Gong and Dmitry A. Filatov","2022-5-9","10.1098/rstb.2021.0229","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0229","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0229?download=true","/doi/epdf/10.1098/rstb.2021.0229","The Royal Society","Evolution of the sex-determining region in Ginkgo biloba"
"Quentin Cronk","2022-5-9","10.1098/rstb.2021.0486","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0486","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0486?download=true","/doi/epdf/10.1098/rstb.2021.0486","The Royal Society","The distribution of sexual function in the flowering plant from monoecy to dioecy"
"Judith E. Mank","2022-5-9","10.1098/rstb.2021.0218","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0218","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0218?download=true","/doi/epdf/10.1098/rstb.2021.0218","The Royal Society","Are plant and animal sex chromosomes really all that different"
"Quentin Cronk","2022-5-9","10.1098/rstb.2021.0213","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0213","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0213?download=true","/doi/epdf/10.1098/rstb.2021.0213","The Royal Society","Some sexual consequences of being a plant"
"Sarah B. Carey and Laramie Aközbek and Alex Harkess","2022-5-9","10.1098/rstb.2021.0215","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0215","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0215?download=true","/doi/epdf/10.1098/rstb.2021.0215","The Royal Society","The contributions of Nettie Stevens to the field of sex chromosome biology"
"Joel Hellewell and Ellie Sherrard-Smith and Sheila Ogoma and Thomas S. Churcher","2021-2-15","10.1098/rstb.2019.0817","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0817","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0817?download=true","/doi/epdf/10.1098/rstb.2019.0817","The Royal Society","Assessing the impact of low-technology emanators alongside long-lasting insecticidal nets to control malaria"
"Deborah Charlesworth","2022-5-9","10.1098/rstb.2021.0314","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0314","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0314?download=true","/doi/epdf/10.1098/rstb.2021.0314","The Royal Society","Some thoughts about the words we use for thinking about sex chromosome evolution"
"Susanne S. Renner and Niels A. Müller","2022-5-9","10.1098/rstb.2021.0210","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0210","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0210?download=true","/doi/epdf/10.1098/rstb.2021.0210","The Royal Society","Sex determination and sex chromosome evolution in land plants"
"Jos Käfer and Marcos Méndez and Sylvain Mousset","2022-5-9","10.1098/rstb.2021.0216","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2021.0216","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2021.0216?download=true","/doi/epdf/10.1098/rstb.2021.0216","The Royal Society","Labile sex expression in angiosperm species with sex chromosomes"
"Robert T. Jones and Thomas H. Ant and Mary M. Cameron and James G. Logan","2021-2-15","10.1098/rstb.2019.0802","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2019.0802","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2019.0802?download=true","/doi/epdf/10.1098/rstb.2019.0802","The Royal Society","Novel control strategies for mosquito-borne diseases"
"Claudia Igler and Jana S. Huisman and Berit Siedentop and Sebastian Bonhoeffer and Sonja Lehtinen","2022-1-17","10.1098/rstb.2020.0478","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0478","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0478?download=true","/doi/epdf/10.1098/rstb.2020.0478","The Royal Society","Plasmid co-infection linking biological mechanisms to ecological and evolutionary dynamics"
"Claudia Igler and Lukas Schwyter and Daniel Gehrig and Carolin Charlotte Wendling","2022-1-17","10.1098/rstb.2020.0470","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0470","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0470?download=true","/doi/epdf/10.1098/rstb.2020.0470","The Royal Society","Conjugative plasmid transfer is limited by prophages but can be overcome by high conjugation rates"
"Jorge A. Moura de Sousa and Eduardo P. C. Rocha","2022-1-17","10.1098/rstb.2020.0475","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0475","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0475?download=true","/doi/epdf/10.1098/rstb.2020.0475","The Royal Society","To catch a hijacker abundance, evolution and genetic diversity of P4-like bacteriophage satellites"
"Kathryn Billane and Ellie Harrison and Duncan Cameron and Michael A. Brockhurst","2022-1-17","10.1098/rstb.2020.0461","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0461","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0461?download=true","/doi/epdf/10.1098/rstb.2020.0461","The Royal Society","Why do plasmids manipulate the expression of bacterial phenotypes"
"Elizabeth Pursey and Tatiana Dimitriu and Fernanda L. Paganelli and Edze R. Westra and Stineke van Houte","2022-1-17","10.1098/rstb.2020.0464","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0464","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0464?download=true","/doi/epdf/10.1098/rstb.2020.0464","The Royal Society","CRISPR-Cas is associated with fewer antibiotic resistance genes in bacterial pathogens"
"Samantha J. DeWerff and Changyi Zhang and John Schneider and Rachel J. Whitaker","2022-1-17","10.1098/rstb.2020.0476","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0476","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0476?download=true","/doi/epdf/10.1098/rstb.2020.0476","The Royal Society","Intraspecific antagonism through viral toxin encoded by chronic Sulfolobus spindle-shaped virus"
"Yiqing Wang and Aditi Batra and Hinrich Schulenburg and Tal Dagan","2022-1-17","10.1098/rstb.2020.0467","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0467","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0467?download=true","/doi/epdf/10.1098/rstb.2020.0467","The Royal Society","Gene sharing among plasmids and chromosomes reveals barriers for antibiotic resistance gene transfer"
"Grace E. Wardell and Michael F. Hynes and Peter J. Young and Ellie Harrison","2022-1-17","10.1098/rstb.2020.0471","EN","https://royalsocietypublishing.org/doi/10.1098/rstb.2020.0471","https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2020.0471?download=true","/doi/epdf/10.1098/rstb.2020.0471","The Royal Society","Why are rhizobial symbiosis genes mobile"
