No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,these,2535,0.12,8,362,5.04
2,which,8419,0.40,8,442,3.31
3,of,42255,2.02,13,485,1.68
4,and,24332,1.16,6,470,1.36
5,the,74838,3.58,16,487,1.16
