No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,these,13391,1.79,108,310,4.92
2,which,36217,4.83,50,311,2.37
3,are,31601,4.22,42,310,2.32
4,that,47899,6.39,44,311,1.78
5,the,495857,66.14,362,312,1.45
6,to,101782,13.58,62,312,1.19
7,of,281662,37.57,117,313,0.64
8,in,123050,16.41,47,312,0.52
9,of,281662,37.57,62,313,-0.28
10,the,495857,66.14,97,312,-0.45
