https://example.com/collocation-analysis
There are 2662930 different words in your collocation database for "fact". (Your query returned 3742 matches in 162 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	matter	485	0.26	31	110	5.92
2	that	24122	12.74	818	162	5.01
3	they	4321	2.28	30	157	2.72
4	in	69483	36.69	425	162	2.53
5	there	4890	2.58	27	159	2.39
6	by	21428	11.31	108	162	2.25
7	this	15823	8.35	67	162	2.00
8	it	18091	9.55	67	162	1.81
9	from	17485	9.23	63	162	1.77
10	the	258001	136.22	820	162	1.59
11	to	50232	26.52	144	162	1.44
12	is	44222	23.35	88	162	0.91
13	which	17074	9.01	32	161	0.83
14	the	258001	136.22	475	162	0.80
15	are	20223	10.68	28	161	0.39
16	is	44222	23.35	59	162	0.34
17	in	69483	36.69	87	162	0.25
18	and	66309	35.01	72	162	0.04
19	a	59363	31.34	63	162	0.01
20	of	140943	74.42	122	162	-0.29
21	a	59363	31.34	46	162	-0.45
22	to	50232	26.52	30	162	-0.82
23	of	140943	74.42	40	162	-1.90
