No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,matter,1706,0.85,69,174,5.34
2,that,43039,21.49,1157,268,4.75
3,they,7129,3.56,50,266,2.81
4,in,109561,54.70,618,269,2.50
5,this,26528,13.24,136,268,2.36
6,by,38768,19.35,170,269,2.13
7,we,16201,8.09,57,253,1.82
8,from,27048,13.50,91,268,1.75
9,it,33137,16.54,99,268,1.58
10,the,443962,221.64,1270,269,1.52
11,to,89842,44.85,211,269,1.23
12,is,69361,34.63,120,269,0.79
13,the,443962,221.64,677,269,0.61
14,which,32699,16.32,48,268,0.56
15,is,69361,34.63,98,269,0.50
16,in,109561,54.70,137,269,0.32
17,a,100704,50.28,93,269,-0.11
18,a,100704,50.28,90,269,-0.16
19,of,251482,125.55,210,270,-0.26
20,and,106370,53.10,85,270,-0.32
21,to,89842,44.85,58,269,-0.63
22,of,251482,125.55,93,270,-1.43
