No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,matter,1197,0.57,33,138,4.86
2,that,28688,13.66,727,218,4.73
3,in,77729,37.01,408,222,2.46
4,this,20010,9.53,99,219,2.38
5,by,26129,12.44,129,220,2.37
6,from,18198,8.66,66,219,1.93
7,it,22490,10.71,67,218,1.65
8,we,11623,5.53,34,200,1.62
9,to,61475,29.27,162,221,1.47
10,the,313765,149.38,822,222,1.46
11,is,48829,23.25,77,219,0.73
12,which,23366,11.12,34,219,0.61
13,is,48829,23.25,71,219,0.61
14,the,313765,149.38,453,222,0.60
15,in,77729,37.01,109,222,0.56
16,as,26635,12.68,31,219,0.29
17,a,64867,30.88,65,219,0.07
18,a,64867,30.88,57,219,-0.12
19,to,61475,29.27,47,221,-0.32
20,and,79992,38.08,52,221,-0.55
21,of,170122,80.99,109,222,-0.57
22,of,170122,80.99,82,222,-0.98
