Context,Collocate,File,Directory,Year,Frequency Filter
"Another circumſtance which corroborates” this fact is, that the {permaccti-whale, on",this,rstl_1783_0015.txt,txt_rstl,1783,9
"to judge, how far this faCt is rare or inte- ſti",this,rstl_1787_0034.txt,txt_rstl,1787,9
Of the truth of this fact I was. pers ſuaded by,this,rstl_1790_0026.txt,txt_rstl,1790,9
much $horter diameter ; this fact I have had frequent opportunities,this,rstl_1792_0020.txt,txt_rstl,1792,9
"especially to ascertain whether in fact this hemisphere, which, as is",this,rstl_1792_0020.txt,txt_rstl,1792,9
seconds ; and this in fact was the breadth given it,this,rstl_1792_0020.txt,txt_rstl,1792,9
mountains; it is yet a fact that the breadth of this,this,rstl_1792_0020.txt,txt_rstl,1792,9
"Another circumſtance which corroborates” this fact is, that the {permaccti-whale, on",that,rstl_1783_0015.txt,txt_rstl,1783,9
"inch. By which experiment- the fact ſeems to be eftabliſhed, that",that,rstl_1785_0024.txt,txt_rstl,1785,9
"which moved, it was in fact Sntirely paſſive,, and that the",that,rstl_1785_0020.txt,txt_rstl,1785,9
"manometer.” I had ascertained that fact since the year 1776, by",that,rstl_1792_0025.txt,txt_rstl,1792,9
"of the whole. That remarkable fact will prove, that in the",that,rstl_1792_0025.txt,txt_rstl,1792,9
"to me, that if in fact there were a twilight on",that,rstl_1792_0020.txt,txt_rstl,1792,9
mountains; it is yet a fact that the breadth of this,that,rstl_1792_0020.txt,txt_rstl,1792,9
"principle of phlogiſton, they in faCt loſt nothing, but on the",in,rstl_1783_0023.txt,txt_rstl,1783,9
"which moved, it was in fact Sntirely paſſive,, and that the",in,rstl_1785_0020.txt,txt_rstl,1785,9
"of the whole. That remarkable fact will prove, that in the",in,rstl_1792_0025.txt,txt_rstl,1792,9
"its inferior conjunction, is in fact only the appa- rent, but",in,rstl_1792_0020.txt,txt_rstl,1792,9
"to me, that if in fact there were a twilight on",in,rstl_1792_0020.txt,txt_rstl,1792,9
"especially to ascertain whether in fact this hemisphere, which, as is",in,rstl_1792_0020.txt,txt_rstl,1792,9
seconds ; and this in fact was the breadth given it,in,rstl_1792_0020.txt,txt_rstl,1792,9
"in All the experiments. The fact is, when cast iron exposes",in,rstl_1792_0016.txt,txt_rstl,1792,9
"into the air, was in fact exposed to a colder medium,",in,rstl_1792_0014.txt,txt_rstl,1792,9
"organ-of ſmell can ſpout, a fact worthy of enquiry. - The",a,rstl_1787_0038.txt,txt_rstl,1787,9
"to me, that if in fact there were a twilight on",a,rstl_1792_0020.txt,txt_rstl,1792,9
the density of ours; a fact absolutely contradicted by all the,a,rstl_1792_0020.txt,txt_rstl,1792,9
mountains; it is yet a fact that the breadth of this,a,rstl_1792_0020.txt,txt_rstl,1792,9
"closed, and opened negative: a fact which has not happened for",a,rstl_1792_0015.txt,txt_rstl,1792,9
"stomach (the scrobiculus cordis), a fact which I think important :",a,rstl_1792_0014.txt,txt_rstl,1792,9
"into the air, was in fact exposed to a colder medium,",a,rstl_1792_0014.txt,txt_rstl,1792,9
"I believe, is a new fact ; and, I think the",a,rstl_1792_0007.txt,txt_rstl,1792,9
as to ſubmit = the fact to the public with competent,to,rstl_1783_0022.txt,txt_rstl,1783,9
but IG had obſerved the fact previous to my knowledge of,to,rstl_1784_0027.txt,txt_rstl,1784,9
"inch. By which experiment- the fact ſeems to be eftabliſhed, that",to,rstl_1785_0024.txt,txt_rstl,1785,9
"to judge, how far this faCt is rare or inte- ſti",to,rstl_1787_0034.txt,txt_rstl,1787,9
"produftion of the nitrous, the fact will be only analogous to",to,rstl_1788_0021.txt,txt_rstl,1788,9
theſe; for no argument from fact has been employed to prove,to,rstl_1788_0003.txt,txt_rstl,1788,9
