No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,oogs,2,0.00,1,2,14.40
2,herein,4,0.00,1,3,13.40
3,exhibetur,12,0.00,1,2,11.82
4,ah,23,0.00,1,15,10.88
5,formulam,29,0.00,1,4,10.54
6,terminus,42,0.00,1,7,10.01
7,fr,55,0.00,1,31,9.62
8,relation,58,0.00,1,31,9.54
9,wy,59,0.00,1,38,9.52
10,contain,62,0.00,1,16,9.45
11,greatest,68,0.00,1,47,9.31
12,continued,138,0.00,1,70,8.29
13,you,392,0.00,1,104,6.79
14,part,731,0.00,1,180,5.89
15,two,826,0.00,1,190,5.71
16,per,972,0.01,1,117,5.48
17,other,1021,0.01,1,198,5.41
18,s,1187,0.01,1,213,5.19
19,a,8260,0.05,1,333,2.39
20,of,17967,0.10,2,300,2.27
21,the,30466,0.18,1,294,0.51
22,the,30466,0.18,1,294,0.51
