No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,24,0.00,4,13,10.62
2,certainty,42,0.00,5,20,10.13
3,variety,61,0.00,3,34,8.86
4,ascertain,41,0.00,2,29,8.85
5,experience,58,0.00,2,23,8.35
6,if,1667,0.04,2,299,3.50
7,these,1881,0.05,2,295,3.33
8,or,4207,0.11,4,377,3.17
9,they,2254,0.06,2,295,3.07
10,which,6963,0.18,5,408,2.76
11,i,6788,0.18,2,428,1.48
12,of,38170,1.01,11,459,1.44
13,the,66350,1.76,15,460,1.09
14,and,19384,0.51,4,433,0.96
15,to,18011,0.48,3,443,0.65
16,of,38170,1.01,5,459,0.31
17,the,66350,1.76,7,460,-0.01
18,and,19384,0.51,2,433,-0.04
