No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,recorded,565,0.06,12,115,5.61
2,indicate,476,0.05,10,150,5.59
3,view,1338,0.15,11,183,4.24
4,these,9018,0.98,72,243,4.19
5,many,1624,0.18,10,210,3.82
6,observed,2169,0.24,13,198,3.78
7,show,2001,0.22,10,224,3.52
8,described,1877,0.20,9,191,3.46
9,following,2145,0.23,10,230,3.42
10,above,3174,0.35,11,227,2.99
11,all,6419,0.70,16,242,2.51
12,have,12068,1.32,21,242,2.00
13,are,23269,2.54,40,243,1.98
14,there,6132,0.67,9,241,1.75
15,that,33518,3.65,46,243,1.65
16,been,8556,0.93,11,241,1.56
17,with,24461,2.67,29,245,1.44
18,may,7675,0.84,9,241,1.43
19,which,24082,2.63,27,244,1.36
20,we,14415,1.57,15,237,1.25
21,be,27068,2.95,26,246,1.14
22,from,21025,2.29,20,245,1.12
23,to,69282,7.55,60,246,0.99
24,with,24461,2.67,21,245,0.98
25,it,24303,2.65,20,243,0.92
26,the,336955,36.74,277,245,0.91
27,but,11450,1.25,9,242,0.85
28,not,13337,1.45,10,243,0.78
29,of,186712,20.36,129,247,0.66
30,on,25788,2.81,17,247,0.60
31,for,22831,2.49,14,244,0.49
32,as,27742,3.02,17,245,0.49
33,this,21234,2.32,13,243,0.49
34,in,90338,9.85,51,247,0.37
35,to,69282,7.55,36,246,0.25
36,by,30382,3.31,15,244,0.18
37,are,23269,2.54,11,243,0.12
38,and,85678,9.34,38,247,0.02
39,for,22831,2.49,10,244,0.01
40,the,336955,36.74,147,245,0.00
41,from,21025,2.29,9,245,-0.03
42,by,30382,3.31,12,244,-0.14
43,is,52746,5.75,20,245,-0.20
44,that,33518,3.65,11,243,-0.41
45,in,90338,9.85,28,247,-0.49
46,of,186712,20.36,55,247,-0.57
47,and,85678,9.34,20,247,-0.90
48,is,52746,5.75,11,245,-1.06
49,a,84375,9.20,16,247,-1.20
50,a,84375,9.20,15,247,-1.29
