No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,18,0.00,7,16,9.67
2,certainty,117,0.01,8,44,7.17
3,known,847,0.10,9,153,4.48
4,few,878,0.10,8,158,4.26
5,new,1083,0.13,9,164,4.13
6,observed,1466,0.17,9,183,3.69
7,these,7922,0.94,48,226,3.67
8,following,2187,0.26,13,213,3.64
9,upon,2987,0.36,8,194,2.49
10,t,2720,0.32,7,202,2.43
11,i,9529,1.13,20,228,2.14
12,all,4836,0.58,10,221,2.12
13,which,22688,2.70,39,234,1.85
14,have,10174,1.21,17,233,1.81
15,been,6070,0.72,10,226,1.79
16,two,7410,0.88,12,227,1.77
17,from,18214,2.17,25,238,1.53
18,that,22841,2.72,28,233,1.36
19,are,16020,1.91,17,233,1.16
20,as,22421,2.67,22,237,1.04
21,with,20414,2.43,20,237,1.04
22,are,16020,1.91,15,233,0.98
23,by,24926,2.97,23,238,0.95
24,we,8739,1.04,8,217,0.94
25,with,20414,2.43,18,237,0.89
26,to,52468,6.25,46,237,0.88
27,to,52468,6.25,46,237,0.88
28,it,21135,2.52,18,234,0.84
29,i,9529,1.13,8,228,0.82
30,or,12859,1.53,10,233,0.71
31,the,272285,32.41,209,239,0.69
32,not,9205,1.10,7,227,0.68
33,in,69215,8.24,46,239,0.48
34,this,16065,1.91,10,232,0.39
35,be,19340,2.30,12,237,0.38
36,by,24926,2.97,15,238,0.34
37,of,163086,19.41,79,238,0.02
38,and,70933,8.44,33,238,-0.03
39,as,22421,2.67,10,237,-0.09
40,that,22841,2.72,10,233,-0.12
41,the,272285,32.41,116,239,-0.16
42,and,70933,8.44,28,238,-0.27
43,on,17930,2.13,7,238,-0.29
44,of,163086,19.41,60,238,-0.37
45,is,40884,4.87,10,235,-0.96
46,a,54546,6.49,13,239,-1.00
47,is,40884,4.87,9,235,-1.11
48,in,69215,8.24,14,239,-1.24
49,a,54546,6.49,9,239,-1.53
