No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,adduce,10,0.00,4,7,8.52
2,inconsistent,15,0.00,3,10,7.52
3,propriety,26,0.01,5,18,7.46
4,adduced,33,0.01,6,13,7.38
5,certainty,45,0.01,6,27,6.93
6,supported,54,0.01,5,32,6.41
7,related,85,0.02,7,28,6.24
8,detailed,63,0.02,5,20,6.19
9,establish,40,0.01,3,26,6.10
10,possession,54,0.01,3,27,5.67
11,throw,55,0.01,3,34,5.64
12,curious,100,0.03,5,39,5.52
13,statement,62,0.02,3,29,5.47
14,stated,258,0.07,12,64,5.41
15,prove,202,0.06,9,68,5.35
16,support,91,0.02,4,48,5.33
17,relating,77,0.02,3,25,5.16
18,seem,187,0.05,6,73,4.88
19,concerning,154,0.04,4,39,4.57
20,new,706,0.19,16,132,4.38
21,ascertained,271,0.07,6,92,4.34
22,principles,138,0.04,3,41,4.32
23,regard,148,0.04,3,59,4.22
24,fully,160,0.04,3,80,4.10
25,own,176,0.05,3,74,3.97
26,preceding,411,0.11,7,99,3.96
27,respecting,178,0.05,3,72,3.95
28,many,789,0.22,13,156,3.92
29,few,365,0.10,6,121,3.91
30,principal,200,0.05,3,88,3.78
31,general,632,0.17,9,126,3.71
32,chemical,358,0.10,5,69,3.68
33,appear,583,0.16,8,151,3.65
34,am,389,0.11,5,113,3.56
35,these,3007,0.82,38,183,3.53
36,sufficiently,239,0.07,3,94,3.52
37,number,652,0.18,8,133,3.49
38,stated,258,0.07,3,64,3.41
39,various,442,0.12,4,104,3.05
40,series,782,0.21,7,69,3.04
41,me,818,0.22,7,151,2.97
42,sufficient,361,0.10,3,124,2.93
43,together,364,0.10,3,95,2.92
44,order,527,0.14,4,108,2.80
45,been,3722,1.01,27,200,2.73
46,several,552,0.15,4,141,2.73
47,shall,707,0.19,5,127,2.70
48,paper,566,0.15,4,92,2.70
49,some,2188,0.60,15,189,2.65
50,already,441,0.12,3,113,2.64
51,have,5533,1.51,37,200,2.62
52,us,453,0.12,3,86,2.60
53,known,468,0.13,3,122,2.56
54,following,634,0.17,4,140,2.53
55,observations,953,0.26,6,119,2.53
56,subject,479,0.13,3,115,2.52
57,subject,479,0.13,3,115,2.52
58,however,806,0.22,5,104,2.51
59,contained,538,0.15,3,120,2.35
60,observed,738,0.20,4,121,2.31
61,present,583,0.16,3,143,2.24
62,such,1192,0.33,6,171,2.21
63,other,2630,0.72,13,192,2.18
64,most,1019,0.28,5,171,2.17
65,are,4991,1.36,24,198,2.14
66,thus,624,0.17,3,126,2.14
67,all,1896,0.52,8,178,1.95
68,which,11882,3.24,48,203,1.89
69,they,2396,0.65,9,187,1.78
70,above,805,0.22,3,141,1.77
71,account,831,0.23,3,155,1.73
