No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,adduced,39,0.01,7,19,7.52
2,propriety,26,0.01,4,20,7.30
3,certainty,54,0.01,4,31,6.24
4,statement,88,0.02,6,42,6.13
5,stated,445,0.11,22,125,5.66
6,detailed,116,0.03,5,49,5.46
7,classes,117,0.03,5,39,5.45
8,prove,262,0.06,11,101,5.43
9,accordance,148,0.04,6,68,5.38
10,respecting,227,0.06,8,93,5.17
11,conclude,130,0.03,4,64,4.98
12,curious,175,0.04,5,69,4.87
13,distinctly,189,0.05,5,69,4.76
14,ascertained,278,0.07,7,99,4.69
15,knowledge,192,0.05,4,80,4.41
16,noticed,241,0.06,5,73,4.41
17,referred,343,0.08,7,112,4.39
18,interesting,255,0.06,5,106,4.33
19,principal,321,0.08,6,114,4.26
20,preceding,655,0.16,12,154,4.23
21,ascertained,278,0.07,5,99,4.20
22,us,583,0.14,10,140,4.13
23,many,1151,0.28,18,194,4.00
24,induction,454,0.11,7,18,3.98
25,show,458,0.11,7,146,3.97
26,proved,280,0.07,4,99,3.87
27,seem,291,0.07,4,108,3.81
28,connected,750,0.18,10,130,3.77
29,various,456,0.11,6,151,3.75
30,these,5448,1.33,71,255,3.74
31,paper,1010,0.25,12,180,3.60
32,mentioned,343,0.08,4,89,3.58
33,relative,429,0.10,5,125,3.58
34,directly,351,0.09,4,97,3.54
35,appears,1162,0.28,13,202,3.52
36,known,616,0.15,6,148,3.32
37,important,422,0.10,4,136,3.28
38,laws,469,0.11,4,77,3.13
39,new,825,0.20,7,172,3.12
40,few,708,0.17,6,160,3.12
41,expression,487,0.12,4,80,3.07
42,known,616,0.15,5,148,3.06
43,lead,624,0.15,5,114,3.04
44,subject,823,0.20,6,176,2.90
45,such,2060,0.50,15,215,2.90
46,general,1275,0.31,9,180,2.85
47,some,2477,0.60,17,240,2.81
48,whole,1505,0.37,10,215,2.77
49,appear,821,0.20,5,173,2.64
50,have,7683,1.88,46,262,2.62
51,view,681,0.17,4,174,2.59
52,already,698,0.17,4,169,2.55
53,series,1092,0.27,6,151,2.49
54,am,743,0.18,4,175,2.46
55,appears,1162,0.28,6,202,2.40
56,all,3695,0.90,19,245,2.40
57,me,1172,0.29,6,213,2.39
58,well,1003,0.24,5,212,2.35
59,certain,837,0.20,4,172,2.29
60,do,852,0.21,4,179,2.27
61,observed,1316,0.32,6,194,2.22
62,been,4607,1.12,21,262,2.22
63,from,12499,3.05,54,270,2.15
64,influence,940,0.23,4,120,2.12
65,my,1915,0.47,8,229,2.10
66,before,1492,0.36,6,211,2.04
67,i,11204,2.74,45,270,2.04
68,which,18096,4.42,72,266,2.03
69,might,1056,0.26,4,199,1.96
70,are,10021,2.45,37,277,1.92
71,following,1378,0.34,5,229,1.89
72,other,4774,1.17,16,254,1.78
73,number,1245,0.30,4,183,1.72
74,most,1572,0.38,5,214,1.70
75,we,5594,1.37,17,228,1.64
76,observations,2082,0.51,6,151,1.56
77,state,1761,0.43,5,189,1.54
78,above,1785,0.44,5,218,1.52
79,that,18706,4.57,51,267,1.48
80,may,5276,1.29,14,260,1.44
81,now,1896,0.46,5,235,1.43
82,much,1529,0.37,4,209,1.42
83,great,1563,0.38,4,227,1.39
84,such,2060,0.50,5,215,1.31
85,will,4211,1.03,10,244,1.28
86,with,13682,3.34,32,281,1.26
87,therefore,1862,0.45,4,214,1.14
88,some,2477,0.60,5,240,1.05
89,only,3010,0.73,6,246,1.03
90,by,17911,4.37,34,284,0.96
91,there,2656,0.65,5,225,0.95
92,experiments,2176,0.53,4,144,0.91
93,those,2720,0.66,5,244,0.91
94,were,4477,1.09,8,240,0.87
95,with,13682,3.34,23,281,0.78
96,upon,2992,0.73,5,217,0.77
97,would,2408,0.59,4,233,0.77
98,to,41494,10.13,68,284,0.75
99,in,45457,11.10,70,284,0.66
100,two,4613,1.13,7,238,0.64
101,the,184260,44.99,278,285,0.63
102,those,2720,0.66,4,244,0.59
103,not,7517,1.84,11,260,0.58
104,had,2746,0.67,4,234,0.58
105,has,4141,1.01,6,249,0.57
106,it,17480,4.27,25,265,0.55
107,on,12682,3.10,18,285,0.54
108,of,105372,25.73,149,285,0.53
109,first,2832,0.69,4,235,0.53
110,this,11088,2.71,15,264,0.47
111,they,3854,0.94,5,247,0.41
112,as,14939,3.65,19,269,0.38
113,an,6475,1.58,8,267,0.34
114,be,16216,3.96,20,273,0.34
115,by,17911,4.37,22,284,0.33
116,as,14939,3.65,18,269,0.30
117,than,3391,0.83,4,265,0.27
118,this,11088,2.71,13,264,0.26
119,being,4339,1.06,5,254,0.24
120,any,3478,0.85,4,252,0.24
121,but,7009,1.71,8,259,0.22
122,but,7009,1.71,8,259,0.22
123,or,9745,2.38,11,268,0.21
124,these,5448,1.33,6,255,0.17
125,are,10021,2.45,11,277,0.17
126,more,3648,0.89,4,252,0.17
127,been,4607,1.12,5,262,0.15
128,no,3883,0.95,4,257,0.08
129,and,47786,11.67,49,284,0.07
130,if,3902,0.95,4,243,0.07
131,if,3902,0.95,4,243,0.07
132,that,18706,4.57,19,267,0.06
133,to,41494,10.13,41,284,0.02
134,will,4211,1.03,4,244,-0.04
135,same,5294,1.29,5,256,-0.05
136,the,184260,44.99,138,285,-0.38
137,i,11204,2.74,8,270,-0.45
138,when,5683,1.39,4,252,-0.47
139,is,22452,5.48,15,281,-0.55
140,a,36828,8.99,24,283,-0.58
141,or,9745,2.38,6,268,-0.67
142,for,9850,2.40,6,285,-0.68
143,have,7683,1.88,4,262,-0.91
144,for,9850,2.40,5,285,-0.94
145,of,105372,25.73,51,285,-1.01
146,on,12682,3.10,6,285,-1.05
147,and,47786,11.67,21,284,-1.15
148,a,36828,8.99,16,283,-1.17
149,be,16216,3.96,7,273,-1.18
150,in,45457,11.10,19,284,-1.22
151,it,17480,4.27,7,265,-1.29
152,from,12499,3.05,4,270,-1.61
153,is,22452,5.48,7,281,-1.65
154,which,18096,4.42,5,266,-1.82
