No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,truth,172,0.01,4,62,7.45
2,several,980,0.03,3,342,4.53
3,there,2075,0.07,4,441,3.86
4,have,3916,0.13,7,509,3.75
5,my,1986,0.07,3,415,3.51
6,will,2369,0.08,3,374,3.26
7,these,3304,0.11,4,435,3.19
8,they,3986,0.13,4,463,2.92
9,i,8182,0.27,7,598,2.69
10,as,9617,0.32,8,588,2.65
11,which,10186,0.34,6,596,2.15
12,was,6855,0.23,3,571,1.72
13,that,12465,0.41,5,598,1.60
14,of,46112,1.53,13,658,1.09
15,the,78493,2.60,22,659,1.08
16,in,22398,0.74,5,669,0.75
17,to,22683,0.75,3,645,-0.00
18,the,78493,2.60,4,659,-1.38
