No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,anatomical,120,0.02,8,28,6.97
2,known,956,0.13,19,174,5.23
3,seem,557,0.07,9,135,4.93
4,experimental,551,0.07,8,85,4.77
5,following,1988,0.26,22,199,4.38
6,new,952,0.13,9,160,4.15
7,these,8887,1.18,74,214,3.97
8,certain,1469,0.20,12,184,3.94
9,observed,1929,0.26,10,168,3.29
10,show,1748,0.23,8,200,3.11
11,all,5738,0.76,25,213,3.04
12,our,1876,0.25,8,151,3.01
13,observed,1929,0.26,8,168,2.96
14,upon,2860,0.38,8,177,2.40
15,have,11464,1.52,30,219,2.30
16,some,4366,0.58,11,213,2.25
17,such,3205,0.43,8,211,2.23
18,other,6338,0.84,14,214,2.06
19,are,19949,2.65,38,218,1.84
20,been,7106,0.94,13,219,1.78
21,which,24053,3.19,41,220,1.68
22,we,12503,1.66,21,202,1.66
23,may,7532,1.00,11,213,1.46
24,that,31538,4.19,46,219,1.46
25,i,11324,1.50,15,215,1.32
26,with,24227,3.22,32,219,1.31
27,were,8741,1.16,11,211,1.24
28,there,6502,0.86,8,210,1.21
29,to,67046,8.90,77,221,1.11
30,as,28307,3.76,28,220,0.90
31,it,25333,3.36,24,219,0.83
32,the,333462,44.28,300,222,0.76
33,by,28148,3.74,23,222,0.62
34,be,25934,3.44,21,219,0.61
35,in,79960,10.62,62,222,0.55
36,but,11950,1.59,9,219,0.50
37,are,19949,2.65,15,218,0.50
38,from,19883,2.64,14,220,0.41
39,have,11464,1.52,8,219,0.39
40,not,11693,1.55,8,214,0.37
41,to,67046,8.90,44,221,0.31
42,we,12503,1.66,8,202,0.27
43,of,182658,24.26,114,223,0.23
44,this,20850,2.77,13,220,0.23
45,with,24227,3.22,14,219,0.12
46,for,16130,2.14,9,222,0.07
47,at,18034,2.39,10,217,0.06
48,by,28148,3.74,15,222,0.00
49,this,20850,2.77,10,220,-0.15
50,and,82270,10.93,35,223,-0.32
51,that,31538,4.19,13,219,-0.37
52,of,182658,24.26,75,223,-0.37
53,the,333462,44.28,131,222,-0.44
54,on,24643,3.27,9,223,-0.54
55,and,82270,10.93,30,223,-0.54
56,as,28307,3.76,10,220,-0.59
57,is,52855,7.02,13,221,-1.11
58,is,52855,7.02,12,221,-1.23
59,in,79960,10.62,18,222,-1.24
60,a,72678,9.65,13,221,-1.57
61,a,72678,9.65,13,221,-1.57
