No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,oogs,2,0.00,1,2,14.65
2,herein,4,0.00,1,3,13.65
3,ah,20,0.00,1,13,11.33
4,formulam,29,0.00,1,4,10.79
5,terminus,34,0.00,1,6,10.56
6,fr,46,0.00,1,24,10.13
7,wy,46,0.00,1,29,10.13
8,contain,54,0.00,1,16,9.89
9,greatest,55,0.00,1,37,9.87
10,part,544,0.00,1,132,6.56
11,per,765,0.00,1,87,6.07
12,s,926,0.00,1,153,5.79
13,of,14176,0.07,1,220,1.86
14,the,23784,0.12,1,218,1.11
