No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,seem,390,0.05,7,127,5.05
2,brought,510,0.07,8,137,4.85
3,account,633,0.09,7,166,4.35
4,observed,1263,0.17,10,189,3.87
5,these,8137,1.10,62,242,3.81
6,show,1095,0.15,7,176,3.56
7,all,4992,0.68,25,243,3.21
8,me,1408,0.19,7,184,3.20
9,t,2584,0.35,11,210,2.97
10,following,1925,0.26,8,216,2.94
11,such,2307,0.31,7,198,2.48
12,above,2363,0.32,7,205,2.45
13,upon,2368,0.32,7,197,2.45
14,have,10658,1.45,26,249,2.17
15,case,3017,0.41,7,189,2.10
16,other,4865,0.66,11,245,2.06
17,which,21188,2.87,42,258,1.87
18,will,4674,0.63,9,215,1.83
19,i,10212,1.39,18,235,1.70
20,two,7139,0.97,12,240,1.63
21,any,4170,0.57,7,237,1.63
22,with,20213,2.74,32,255,1.54
23,may,5799,0.79,9,243,1.52
24,no,5357,0.73,8,235,1.46
25,that,24274,3.29,31,251,1.23
26,more,5540,0.75,7,242,1.22
27,are,16741,2.27,21,256,1.21
28,be,19142,2.60,23,257,1.15
29,to,55447,7.52,66,258,1.13
30,been,5955,0.81,7,240,1.12
31,by,22403,3.04,24,257,0.98
32,as,22813,3.09,23,256,0.89
33,these,8137,1.10,8,242,0.86
34,by,22403,3.04,21,257,0.79
35,this,17094,2.32,16,257,0.79
36,with,20213,2.74,18,255,0.71
37,to,55447,7.52,49,258,0.70
38,from,18127,2.46,16,258,0.70
39,the,271179,36.79,235,259,0.68
40,are,16741,2.27,13,256,0.52
41,it,20674,2.80,16,257,0.51
42,in,68741,9.33,53,259,0.51
43,we,9686,1.31,7,206,0.41
44,or,11359,1.54,8,253,0.38
45,that,24274,3.29,17,251,0.37
46,of,154415,20.95,103,258,0.30
47,but,10557,1.43,7,252,0.29
48,for,12248,1.66,8,242,0.27
49,and,67666,9.18,38,258,0.05
50,on,20560,2.79,11,258,-0.02
51,from,18127,2.46,9,258,-0.13
52,the,271179,36.79,109,259,-0.43
53,is,40637,5.51,16,258,-0.46
54,and,67666,9.18,25,258,-0.55
55,as,22813,3.09,8,256,-0.63
56,of,154415,20.95,52,258,-0.69
57,is,40637,5.51,11,258,-1.00
58,a,55845,7.58,13,259,-1.22
59,in,68741,9.33,16,259,-1.22
60,a,55845,7.58,12,259,-1.34
