No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,representation,23,0.00,3,18,9.60
2,mentioned,335,0.01,3,130,5.74
3,these,3505,0.15,12,485,4.35
4,many,1217,0.05,3,378,3.88
5,have,5129,0.22,8,582,3.22
6,been,2975,0.12,4,528,3.00
7,them,3033,0.13,3,423,2.56
8,all,3175,0.13,3,532,2.49
9,they,4353,0.18,4,508,2.45
10,which,11520,0.48,10,625,2.37
11,are,5187,0.22,4,521,2.20
12,was,8878,0.37,5,602,1.75
13,i,9303,0.39,5,639,1.68
14,that,14403,0.60,7,643,1.53
15,from,8392,0.35,4,654,1.51
16,be,9223,0.39,4,607,1.37
17,by,10004,0.42,4,653,1.25
18,as,10369,0.44,4,619,1.20
19,is,11199,0.47,4,600,1.09
20,this,9003,0.38,3,618,0.99
21,be,9223,0.39,3,607,0.95
22,it,13092,0.55,4,623,0.86
23,the,89537,3.76,26,676,0.79
24,of,52646,2.21,13,677,0.56
25,to,25674,1.08,6,662,0.48
26,in,25867,1.09,6,680,0.47
27,and,30924,1.30,7,659,0.43
28,to,25674,1.08,5,662,0.21
29,the,89537,3.76,9,676,-0.74
30,of,52646,2.21,5,677,-0.82
