No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,27,0.01,5,21,7.50
2,adduced,47,0.01,7,23,7.19
3,recorded,112,0.03,9,41,6.30
4,certainty,74,0.02,5,39,6.05
5,respecting,224,0.06,11,93,5.59
6,stated,499,0.13,22,130,5.43
7,detailed,121,0.03,5,50,5.34
8,accordance,175,0.04,7,78,5.29
9,prove,276,0.07,10,105,5.15
10,curious,173,0.04,5,63,4.82
11,distinctly,223,0.06,6,72,4.72
12,noticed,278,0.07,7,80,4.62
13,foregoing,200,0.05,5,59,4.61
14,interesting,291,0.07,7,110,4.56
15,ascertained,300,0.08,6,99,4.29
16,known,645,0.16,12,147,4.19
17,show,573,0.15,10,151,4.09
18,principal,288,0.07,5,106,4.09
19,us,634,0.16,11,142,4.08
20,preceding,683,0.17,11,146,3.98
21,seem,327,0.08,5,111,3.90
22,referred,417,0.11,6,114,3.81
23,induction,509,0.13,7,21,3.75
24,many,1295,0.33,17,193,3.68
25,these,6272,1.60,79,245,3.62
26,mentioned,435,0.11,5,94,3.49
27,connected,805,0.21,9,131,3.45
28,important,469,0.12,5,142,3.38
29,various,486,0.12,5,150,3.33
30,appears,1283,0.33,13,203,3.31
31,new,931,0.24,9,170,3.24
32,paper,1385,0.35,12,178,3.08
33,subject,853,0.22,7,170,3.00
34,known,645,0.16,5,147,2.92
35,such,2298,0.59,17,213,2.85
36,few,771,0.20,5,161,2.66
37,general,1356,0.35,8,181,2.53
38,lead,887,0.23,5,118,2.46
39,am,891,0.23,5,175,2.46
40,some,2852,0.73,16,237,2.46
41,have,8644,2.21,48,254,2.44
42,number,1269,0.32,7,181,2.43
43,me,1272,0.33,7,212,2.43
44,appear,932,0.24,5,176,2.39
45,whole,1685,0.43,9,214,2.38
46,series,1322,0.34,7,153,2.37
47,certain,972,0.25,5,179,2.33
48,all,4075,1.04,20,238,2.26
49,observed,1484,0.38,7,192,2.21
50,appears,1283,0.33,6,203,2.19
51,i,12004,3.07,52,263,2.08
52,before,1632,0.42,7,212,2.07
53,my,2110,0.54,9,229,2.06
54,from,13603,3.48,56,261,2.01
55,been,5151,1.32,21,256,2.00
56,observations,2034,0.52,8,153,1.94
57,which,19909,5.09,73,260,1.84
58,are,10777,2.76,38,268,1.79
59,made,2862,0.73,10,229,1.77
60,above,2006,0.51,7,213,1.77
61,state,2006,0.51,7,182,1.77
62,following,1479,0.38,5,221,1.72
63,observed,1484,0.38,5,192,1.72
64,given,1801,0.46,6,222,1.70
65,now,2167,0.55,7,227,1.66
66,some,2852,0.73,8,237,1.46
67,most,1787,0.46,5,213,1.45
68,we,6157,1.57,17,223,1.43
69,about,2211,0.57,6,213,1.41
70,that,21135,5.40,57,258,1.40
71,such,2298,0.59,6,213,1.35
72,other,5269,1.35,13,249,1.27
73,will,4702,1.20,11,242,1.19
74,with,15423,3.94,35,272,1.15
75,may,5752,1.47,13,251,1.14
76,those,3102,0.79,7,238,1.14
77,experiments,2226,0.57,5,130,1.14
78,to,45646,11.67,89,275,0.93
79,those,3102,0.79,6,238,0.92
80,with,15423,3.94,29,272,0.88
81,by,19317,4.94,36,275,0.87
82,any,3809,0.97,7,249,0.85
83,only,3266,0.84,6,235,0.85
84,but,7802,1.99,14,253,0.81
85,in,51670,13.21,87,275,0.72
86,be,18070,4.62,30,266,0.70
87,if,4330,1.11,7,239,0.66
88,the,202652,51.81,323,276,0.64
89,upon,3146,0.80,5,210,0.64
90,it,19713,5.04,31,256,0.62
91,were,5180,1.32,8,238,0.59
92,not,8626,2.21,13,252,0.56
93,by,19317,4.94,29,275,0.55
94,on,13832,3.54,20,275,0.50
95,they,4182,1.07,6,241,0.49
96,of,114984,29.40,163,276,0.47
97,this,12733,3.26,18,255,0.47
98,are,10777,2.76,15,268,0.44
99,been,5151,1.32,7,256,0.41
100,has,4444,1.14,6,244,0.40
101,as,17149,4.38,22,264,0.33
102,very,3942,1.01,5,247,0.31
103,as,17149,4.38,21,264,0.26
104,or,10758,2.75,13,262,0.24
105,two,5009,1.28,6,231,0.23
106,more,4186,1.07,5,242,0.22
107,but,7802,1.99,9,253,0.17
108,an,7004,1.79,8,261,0.16
109,no,4382,1.12,5,252,0.16
110,and,52035,13.30,57,275,0.10
111,being,4794,1.23,5,246,0.03
112,same,5938,1.52,6,244,-0.02
113,to,45646,11.67,45,275,-0.05
114,these,6272,1.60,6,245,-0.10
115,that,21135,5.40,20,258,-0.11
116,have,8644,2.21,8,254,-0.14
117,for,10350,2.65,9,276,-0.23
118,may,5752,1.47,5,251,-0.23
119,this,12733,3.26,11,255,-0.24
120,the,202652,51.81,157,276,-0.40
121,is,24560,6.28,19,272,-0.40
122,on,13832,3.54,10,275,-0.50
123,i,12004,3.07,8,263,-0.62
124,and,52035,13.30,31,275,-0.78
125,for,10350,2.65,6,276,-0.82
126,a,40403,10.33,23,274,-0.85
127,or,10758,2.75,6,262,-0.87
128,be,18070,4.62,9,266,-1.04
129,a,40403,10.33,19,274,-1.12
130,of,114984,29.40,54,276,-1.12
131,is,24560,6.28,11,272,-1.19
132,in,51670,13.21,23,275,-1.20
133,it,19713,5.04,8,256,-1.33
134,from,13603,3.48,5,261,-1.48
