No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,accordance,135,0.01,6,64,6.85
2,experimental,430,0.04,8,71,5.59
3,seem,542,0.05,9,107,5.43
4,important,729,0.07,8,127,4.83
5,these,6394,0.62,47,148,4.25
6,following,1255,0.12,9,142,4.21
7,well,1391,0.13,6,137,3.48
8,observed,1808,0.17,7,119,3.33
9,observed,1808,0.17,6,119,3.10
10,all,3643,0.35,9,149,2.68
11,above,2464,0.24,6,145,2.66
12,may,5697,0.55,12,149,2.45
13,are,17724,1.71,27,149,1.98
14,have,7487,0.72,11,149,1.93
15,that,22344,2.16,31,150,1.84
16,two,5724,0.55,7,148,1.66
17,with,16191,1.56,17,149,1.44
18,from,15498,1.50,16,150,1.42
19,which,16062,1.55,16,149,1.37
20,to,46382,4.48,46,150,1.36
21,not,8604,0.83,8,150,1.27
22,be,18384,1.78,16,150,1.17
23,an,7297,0.70,6,150,1.09
24,it,17389,1.68,12,150,0.84
25,for,15132,1.46,10,149,0.77
26,the,236162,22.80,155,150,0.76
27,to,46382,4.48,28,150,0.64
28,on,17329,1.67,9,150,0.43
29,at,12663,1.22,6,150,0.29
30,as,19055,1.84,9,150,0.29
31,in,63154,6.10,29,150,0.25
32,by,19865,1.92,9,150,0.23
33,of,126883,12.25,57,150,0.22
34,with,16191,1.56,7,149,0.16
35,on,17329,1.67,7,150,0.06
36,this,14982,1.45,6,150,0.05
37,for,15132,1.46,6,149,0.04
38,be,18384,1.78,7,150,-0.02
39,the,236162,22.80,89,150,-0.04
40,as,19055,1.84,7,150,-0.07
41,a,54372,5.25,19,150,-0.14
42,in,63154,6.10,20,150,-0.29
43,that,22344,2.16,7,150,-0.30
44,of,126883,12.25,29,150,-0.76
45,and,58927,5.69,12,150,-0.92
46,and,58927,5.69,12,150,-0.92
47,is,41966,4.05,8,150,-1.02
48,is,41966,4.05,6,150,-1.43
49,a,54372,5.25,6,150,-1.81
