No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,relating,142,0.02,12,51,7.24
2,seem,809,0.11,11,168,4.61
3,known,1425,0.20,15,224,4.24
4,these,11803,1.65,98,267,3.90
5,certain,2183,0.30,16,236,3.72
6,following,2746,0.38,18,251,3.55
7,already,1828,0.26,11,232,3.43
8,observed,2894,0.40,14,221,3.12
9,observed,2894,0.40,11,221,2.77
10,all,7609,1.06,25,268,2.56
11,point,4161,0.58,13,254,2.49
12,upon,3845,0.54,11,198,2.36
13,have,15277,2.13,38,268,2.16
14,above,4900,0.68,12,248,2.13
15,other,8234,1.15,19,265,2.05
16,may,10624,1.48,22,268,1.89
17,some,6367,0.89,12,261,1.76
18,which,32699,4.56,58,268,1.67
19,are,27740,3.87,49,267,1.66
20,we,16201,2.26,26,253,1.52
21,will,7162,1.00,11,262,1.46
22,that,43039,6.00,65,268,1.44
23,been,10053,1.40,15,267,1.42
24,from,27048,3.77,38,268,1.33
25,with,32346,4.51,44,269,1.29
26,to,89842,12.53,114,269,1.19
27,two,10318,1.44,13,268,1.17
28,it,33137,4.62,40,268,1.11
29,were,11609,1.62,13,261,1.00
30,i,16287,2.27,18,266,0.99
31,as,38265,5.34,40,268,0.91
32,be,36430,5.08,37,268,0.86
33,the,443962,61.94,426,269,0.78
34,with,32346,4.51,29,269,0.68
35,from,27048,3.77,23,268,0.61
36,to,89842,12.53,76,269,0.60
37,not,16752,2.34,14,268,0.58
38,by,38768,5.41,29,269,0.42
39,in,109561,15.29,81,269,0.41
40,are,27740,3.87,20,267,0.37
41,of,251482,35.09,170,270,0.28
42,not,16752,2.34,11,268,0.23
43,this,26528,3.70,17,268,0.20
44,that,43039,6.00,24,268,-0.00
45,be,36430,5.08,19,268,-0.10
46,and,106370,14.84,55,270,-0.11
47,at,26039,3.63,13,268,-0.16
48,on,34279,4.78,17,270,-0.17
49,by,38768,5.41,19,269,-0.19
50,this,26528,3.70,13,268,-0.19
51,the,443962,61.94,194,269,-0.35
52,of,251482,35.09,105,270,-0.42
53,is,69361,9.68,26,269,-0.57
54,as,38265,5.34,13,268,-0.72
55,and,106370,14.84,35,270,-0.76
56,in,109561,15.29,31,269,-0.98
57,is,69361,9.68,17,269,-1.19
58,a,100704,14.05,24,269,-1.23
59,a,100704,14.05,20,269,-1.49
