No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,adduced,42,0.01,7,20,7.45
2,stated,484,0.12,23,130,5.64
3,detailed,116,0.03,5,48,5.50
4,accordance,165,0.04,7,73,5.47
5,respecting,221,0.05,9,93,5.41
6,prove,271,0.06,10,100,5.27
7,distinctly,196,0.05,6,65,5.00
8,curious,169,0.04,5,66,4.95
9,noticed,250,0.06,7,75,4.87
10,interesting,272,0.06,6,107,4.53
11,ascertained,302,0.07,6,102,4.38
12,us,609,0.15,11,139,4.24
13,preceding,648,0.15,11,150,4.15
14,ascertained,302,0.07,5,102,4.12
15,seem,305,0.07,5,110,4.10
16,referred,375,0.09,6,111,4.07
17,show,499,0.12,7,148,3.88
18,induction,506,0.12,7,20,3.86
19,many,1219,0.29,16,191,3.78
20,connected,772,0.18,10,127,3.76
21,these,5742,1.37,74,247,3.75
22,paper,997,0.24,12,176,3.66
23,relative,430,0.10,5,122,3.61
24,various,448,0.11,5,147,3.55
25,appears,1203,0.29,13,199,3.50
26,known,608,0.15,6,143,3.37
27,lead,685,0.16,6,115,3.20
28,subject,814,0.19,7,170,3.17
29,few,726,0.17,6,160,3.11
30,known,608,0.15,5,143,3.11
31,new,867,0.21,7,169,3.08
32,such,2096,0.50,15,209,2.91
33,general,1286,0.31,9,178,2.87
34,some,2607,0.62,16,236,2.68
35,appears,1203,0.29,7,199,2.61
36,appear,862,0.21,5,175,2.60
37,have,8083,1.93,46,254,2.58
38,whole,1598,0.38,9,212,2.56
39,series,1120,0.27,6,149,2.49
40,me,1196,0.29,6,207,2.39
41,all,3808,0.91,19,238,2.39
42,well,1003,0.24,5,207,2.38
43,before,1534,0.37,7,207,2.26
44,from,12869,3.07,57,262,2.21
45,observed,1367,0.33,6,191,2.20
46,been,4839,1.15,20,254,2.11
47,number,1289,0.31,5,182,2.02
48,i,11409,2.72,44,262,2.01
49,above,1912,0.46,7,216,1.94
50,my,1927,0.46,7,224,1.93
51,following,1423,0.34,5,222,1.88
52,which,18612,4.44,65,260,1.87
53,are,10204,2.44,35,269,1.85
54,state,1889,0.45,6,181,1.73
55,most,1614,0.39,5,209,1.70
56,other,4894,1.17,15,247,1.68
57,observations,1960,0.47,6,150,1.68
58,given,1691,0.40,5,219,1.63
59,we,5896,1.41,17,221,1.59
60,some,2607,0.62,7,236,1.49
61,that,19539,4.66,52,259,1.48
62,such,2096,0.50,5,209,1.32
63,with,14036,3.35,32,273,1.26
64,may,5436,1.30,12,252,1.21
65,will,4503,1.07,9,238,1.07
66,by,18094,4.32,33,276,0.93
67,there,2773,0.66,5,221,0.92
68,with,14036,3.35,25,273,0.90
69,those,2819,0.67,5,238,0.89
70,those,2819,0.67,5,238,0.89
71,if,4058,0.97,7,237,0.85
72,to,42741,10.20,72,276,0.82
73,in,47474,11.33,78,276,0.78
74,upon,3046,0.73,5,209,0.78
75,only,3091,0.74,5,239,0.76
76,this,11663,2.78,18,256,0.69
77,were,4656,1.11,7,235,0.66
78,it,18286,4.36,27,258,0.63
79,on,12907,3.08,19,276,0.62
80,two,4771,1.14,7,231,0.62
81,the,190622,45.49,274,277,0.59
82,has,4304,1.03,6,245,0.55
83,not,7893,1.88,11,252,0.55
84,of,108270,25.84,148,277,0.52
85,more,3725,0.89,5,243,0.49
86,by,18094,4.32,24,276,0.47
87,be,16958,4.05,22,266,0.44
88,but,7122,1.70,9,253,0.40
89,they,3989,0.95,5,240,0.39
90,been,4839,1.15,6,254,0.38
91,as,15597,3.72,19,263,0.35
92,an,6638,1.58,8,258,0.34
93,or,10034,2.39,12,259,0.33
94,are,10204,2.44,12,269,0.30
95,being,4435,1.06,5,246,0.24
96,but,7122,1.70,8,253,0.23
97,these,5742,1.37,6,247,0.13
98,this,11663,2.78,12,256,0.11
99,that,19539,4.66,19,259,0.03
100,as,15597,3.72,15,263,0.01
101,and,48794,11.65,46,276,-0.02
102,same,5445,1.30,5,248,-0.06
103,to,42741,10.20,37,276,-0.14
104,i,11409,2.72,8,262,-0.45
105,is,22999,5.49,16,273,-0.46
106,the,190622,45.49,132,277,-0.46
107,a,37941,9.05,24,275,-0.59
108,for,10065,2.40,6,277,-0.68
109,for,10065,2.40,6,277,-0.68
110,be,16958,4.05,9,266,-0.85
111,or,10034,2.39,5,259,-0.94
112,and,48794,11.65,23,276,-1.02
113,on,12907,3.08,6,276,-1.04
114,it,18286,4.36,8,258,-1.13
115,of,108270,25.84,47,277,-1.14
116,a,37941,9.05,16,275,-1.18
117,in,47474,11.33,17,276,-1.41
118,is,22999,5.49,7,273,-1.65
