No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,unaware,3,0.00,2,2,9.18
2,strengthened,4,0.00,2,4,8.77
3,conjunction,7,0.01,2,6,7.96
4,mortality,9,0.01,2,2,7.60
5,spite,38,0.04,8,17,7.52
6,accordance,10,0.01,2,8,7.44
7,establish,10,0.01,2,10,7.44
8,lends,10,0.01,2,8,7.44
9,harmony,12,0.01,2,8,7.18
10,outcome,12,0.01,2,3,7.18
11,allowing,13,0.01,2,5,7.06
12,overlooked,13,0.01,2,8,7.06
13,dried,14,0.02,2,5,6.96
14,significant,61,0.07,7,17,6.64
15,retaining,18,0.02,2,8,6.60
16,despite,19,0.02,2,3,6.52
17,keeping,20,0.02,2,11,6.44
18,attention,71,0.08,7,23,6.42
19,explain,32,0.04,3,19,6.35
20,disposal,24,0.03,2,13,6.18

Total tokens in window,495148
Total texts in window,43
