No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,struck,11,0.02,5,6,8.01
2,significant,10,0.02,3,8,7.41
3,confirmation,12,0.02,2,5,6.56
4,strengthened,12,0.02,2,5,6.56
5,relating,13,0.02,2,8,6.45
6,spite,26,0.05,3,13,6.03
7,accord,28,0.05,3,10,5.93
8,suggestive,19,0.03,2,8,5.90
9,verified,20,0.04,2,5,5.83
10,ascertained,23,0.04,2,10,5.62
11,anatomical,52,0.09,4,10,5.45
12,drew,26,0.05,2,7,5.45
13,summarised,28,0.05,2,14,5.34
14,taking,61,0.11,4,24,5.22
15,matter,174,0.31,11,27,5.17
16,accepted,32,0.06,2,15,5.15
17,past,33,0.06,2,14,5.10
18,explanation,119,0.21,7,25,5.06
19,draw,34,0.06,2,18,5.06
20,remarkable,106,0.19,6,25,5.01

Total tokens in window,349028
Total texts in window,39
