Context,Collocate,File,Directory,Year,Frequency Filter
"than 45, Again, these two facts being compared-with.. 1009* Ly 750",these,rstl_1777_0035.txt,txt_rstl,1777,7
are surprizing fa&ts: yet these faCts are clearly evinced by the,these,rstl_1778_0009.txt,txt_rstl,1778,7
the last obser- vation. These facts being in my opinion {©,these,rstl_1778_0015.txt,txt_rstl,1778,7
"phial of air. O These facts are very curious, interesting, -and",these,rstl_1778_0013.txt,txt_rstl,1778,7
"not then conclude, that these faCts alone, and more might perhaps",these,rstl_1779_0002.txt,txt_rstl,1779,7
"miles from Vesuvius #, These facts seem to confirm the extreme",these,rstl_1780_0004.txt,txt_rstl,1780,7
of the straw-coloured (ilk. ©. Facts similar to these are observable,these,rstl_1786_0016.txt,txt_rstl,1786,7
not speak of these. things.as facts of which I am absolutely,which,rstl_1777_0009.txt,txt_rstl,1777,7
"without prejudice, inquire into the facts which only can determine his",which,rstl_1778_0009.txt,txt_rstl,1778,7
"shall therefore begin with the facts which led me to it,",which,rstl_1778_0032.txt,txt_rstl,1778,7
"me to determine, from any facts which have come to my",which,rstl_1784_0026.txt,txt_rstl,1784,7
"of a common candle: many faCts may be added, which speak",which,rstl_1785_0011.txt,txt_rstl,1785,7
"on annuities, has adduced numerous facts to prove that women live",to,rstl_1778_0009.txt,txt_rstl,1778,7
appeal to those feries of facts for the truth of my,to,rstl_1778_0051.txt,txt_rstl,1778,7
wn to its density. The facts above related are a sufficient,to,rstl_1778_0037.txt,txt_rstl,1778,7
"shall therefore begin with the facts which led me to it,",to,rstl_1778_0032.txt,txt_rstl,1778,7
have only endeavoured to collect facts from a number of 5,to,rstl_1779_0023.txt,txt_rstl,1779,7
small part of the various facts that have come to my,to,rstl_1779_0005.txt,txt_rstl,1779,7
"tending to explain some curious faCts in history, I took the",to,rstl_1779_0005.txt,txt_rstl,1779,7
pox. Thus have I stated facts relative to the present sub-!,to,rstl_1780_0008.txt,txt_rstl,1780,7
"miles from Vesuvius #, These facts seem to confirm the extreme",to,rstl_1780_0004.txt,txt_rstl,1780,7
"me to determine, from any facts which have come to my",to,rstl_1784_0026.txt,txt_rstl,1784,7
of the straw-coloured (ilk. ©. Facts similar to these are observable,to,rstl_1786_0016.txt,txt_rstl,1786,7
"on annuities, has adduced numerous facts to prove that women live",to,rstl_1778_0009.txt,txt_rstl,1778,7
appeal to those feries of facts for the truth of my,to,rstl_1778_0051.txt,txt_rstl,1778,7
wn to its density. The facts above related are a sufficient,to,rstl_1778_0037.txt,txt_rstl,1778,7
"shall therefore begin with the facts which led me to it,",to,rstl_1778_0032.txt,txt_rstl,1778,7
have only endeavoured to collect facts from a number of 5,to,rstl_1779_0023.txt,txt_rstl,1779,7
small part of the various facts that have come to my,to,rstl_1779_0005.txt,txt_rstl,1779,7
"tending to explain some curious faCts in history, I took the",to,rstl_1779_0005.txt,txt_rstl,1779,7
pox. Thus have I stated facts relative to the present sub-!,to,rstl_1780_0008.txt,txt_rstl,1780,7
"miles from Vesuvius #, These facts seem to confirm the extreme",to,rstl_1780_0004.txt,txt_rstl,1780,7
"me to determine, from any facts which have come to my",to,rstl_1784_0026.txt,txt_rstl,1784,7
of the straw-coloured (ilk. ©. Facts similar to these are observable,to,rstl_1786_0016.txt,txt_rstl,1786,7
"on annuities, has adduced numerous facts to prove that women live",to,rstl_1778_0009.txt,txt_rstl,1778,7
appeal to those feries of facts for the truth of my,to,rstl_1778_0051.txt,txt_rstl,1778,7
wn to its density. The facts above related are a sufficient,to,rstl_1778_0037.txt,txt_rstl,1778,7
"shall therefore begin with the facts which led me to it,",to,rstl_1778_0032.txt,txt_rstl,1778,7
have only endeavoured to collect facts from a number of 5,to,rstl_1779_0023.txt,txt_rstl,1779,7
small part of the various facts that have come to my,to,rstl_1779_0005.txt,txt_rstl,1779,7
"tending to explain some curious faCts in history, I took the",to,rstl_1779_0005.txt,txt_rstl,1779,7
