No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,view,218,0.22,6,23,4.78
2,due,321,0.32,6,28,4.23
3,case,1198,1.20,7,29,2.55
4,figure,2546,2.54,5,29,0.97
