No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,respecting,86,0.09,5,45,5.87
2,new,337,0.33,5,71,3.90
3,number,361,0.36,5,67,3.80
