https://example.com/collocation-analysis
There are 1487075 different words in your collocation database for "fact". (Your query returned 2419 matches in 210 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	important	300	0.12	10	98	4.39
2	remarkable	394	0.16	13	104	4.37
3	that	14710	5.86	188	197	3.00
4	this	9313	3.71	96	198	2.69
5	in	39028	15.54	204	210	1.71
6	may	3742	1.49	18	188	1.59
7	there	2101	0.84	10	182	1.58
8	will	2987	1.19	13	182	1.45
9	is	16993	6.76	73	209	1.43
10	has	2858	1.14	10	186	1.14
11	i	8441	3.36	29	196	1.11
12	when	3846	1.53	13	183	1.09
13	not	5686	2.26	19	196	1.07
14	two	3330	1.33	11	188	1.05
15	from	10671	4.25	34	199	1.00
16	not	5686	2.26	18	196	0.99
17	we	3692	1.47	11	169	0.90
18	which	14211	5.66	41	203	0.86
19	a	27703	11.03	79	209	0.84
20	is	16993	6.76	48	209	0.83
21	be	12039	4.79	33	205	0.78
22	been	4053	1.61	11	195	0.77
23	be	12039	4.79	31	205	0.69
24	but	5118	2.04	13	195	0.67
25	it	13100	5.22	32	203	0.62
26	an	5122	2.04	12	204	0.56
27	an	5122	2.04	11	204	0.43
28	was	8958	3.57	19	197	0.41
29	have	6280	2.50	13	195	0.38
30	it	13100	5.22	27	203	0.37
31	the	148170	58.99	299	210	0.34
32	by	17110	6.81	34	209	0.32
33	by	17110	6.81	34	209	0.32
34	as	12629	5.03	25	208	0.31
35	to	32946	13.12	65	209	0.31
36	i	8441	3.36	16	196	0.25
37	to	32946	13.12	58	209	0.14
38	for	7022	2.80	12	209	0.10
39	in	39028	15.54	64	210	0.04
40	this	9313	3.71	15	198	0.02
41	a	27703	11.03	44	209	-0.00
42	as	12629	5.03	20	208	-0.01
43	of	86531	34.45	137	210	-0.01
44	and	37046	14.75	57	210	-0.05
45	that	14710	5.86	22	197	-0.09
46	the	148170	58.99	218	210	-0.11
47	with	11830	4.71	17	207	-0.15
48	at	9990	3.98	14	205	-0.18
49	was	8958	3.57	12	197	-0.25
50	from	10671	4.25	14	199	-0.28
51	with	11830	4.71	12	207	-0.65
52	of	86531	34.45	75	210	-0.88
53	and	37046	14.75	15	210	-1.98
